,Country,MPI,Intensity,Population 2018,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
43,Tajikistan,0.029005924239754677,38.962334394454956,9100.847,Europe and Central Asia,0.010368320005055054,0.003484467271961292,0.0002053566728349946,0.007471099949643123,0.0019231925411837408,0.00017666328083338918,0.001993557410635019,5.546374411741803e-05,0.0031547629636878294,0.00017304088267577986,0.0015644703494788897,1.6220929221817443e-05,5.451345730713036e-06,3.21274425717986e-07,1.1688314349209891e-05,3.008777707020921e-06,2.763844647054996e-07,3.1188614589223986e-06,8.677138314278469e-08,4.935533116323756e-06,2.707173301939129e-07,0.013852787277016346,0.007676456622478118,0.0074766808231331765,2.167227495253048e-05,1.2009588774927877e-05,1.1697045460309272e-05
44,Peru,0.029186390340328217,39.59168791770935,31989.265,Latin America and the Caribbean,0.003989724452458376,0.0005924682022791783,0.005463295919473143,0.003604133134701093,0.0033794504458145025,0.0034721826269873968,0.0017079438666403879,0.0012683038623170217,0.00394821958077185,0.00176066846634082,0.005499076799568525,2.1939801173185097e-05,3.2580281456355016e-06,3.004308383995216e-05,1.9819404903590963e-05,1.8583857541870042e-05,1.909379892793129e-05,9.392114492007516e-06,6.974500344070688e-06,2.171156269622465e-05,9.6820511149867e-06,0.004582192654737555,0.009067429054174236,0.015536768848871979,2.51978293188206e-05,4.986248874354312e-05,8.54378851170909e-05
45,El Salvador,0.03246251121163368,41.29624962806702,6420.74,Latin America and the Caribbean,0.004306224763692079,0.0007234506275825975,0.008585897636408824,0.0055008218628588845,0.003476669969305901,0.002758960359760615,0.0010412462634368236,0.0013082679986098772,0.0033751241028600054,0.0013858469015244068,0.0011037497226041803,4.752994388396384e-06,7.985084295121121e-07,9.476682134494127e-06,6.071530605225504e-06,3.837373514207672e-06,3.045201731761708e-06,1.1492752744310333e-06,1.444000440557578e-06,3.7252922922864137e-06,1.5296281331294267e-06,0.005029675391274677,0.014086719499267708,0.013346115595497629,5.551502817908496e-06,1.554821273971963e-05,1.4730771386373834e-05
46,Iraq,0.03269432485103607,37.860727310180664,38433.604,Arab States,0.008401523609796957,0.002411142042374137,0.00915211246596126,0.010766384933863726,9.033670598479829e-05,0.0007835446820668446,0.00022934592675352,2.8074630702249435e-05,0.0007352766208557349,9.658189482554189e-05,0.006606883280381843,5.550788586730082e-05,1.5930134046387415e-05,6.046693883153368e-05,7.113224860969923e-05,5.968440723757341e-07,5.176788259379542e-06,1.5152617688915102e-06,1.8548580818958656e-07,4.857886812787414e-06,6.381053061104703e-07,0.010812665652171094,0.019918497399824986,0.001963160461188689,7.143801991368824e-05,0.0001315991874412329,1.2970372027734258e-05
47,Gabon,0.06578868627548218,44.306766986846924,2119.275,Sub-Saharan Africa,0.014401503863224363,0.00601416166909674,0.009571235574813208,0.005038218366344438,0.005157649253704211,0.007726833091703078,0.0053625083580244315,0.003916462574297341,0.004961877298101491,0.0036382384319104677,0.00036431146462432277,5.24663296520411e-06,2.191028046156095e-06,3.486910850524622e-06,1.835480712140105e-06,1.8789907536355262e-06,2.8149738805460324e-06,1.9536232739720527e-06,1.4268122165886099e-06,1.8076687857575317e-06,1.3254519717818019e-06,0.020415665532321103,0.014609453941157646,0.03076356900774102,7.437661011360206e-06,5.322391562664727e-06,1.1207520882281556e-05
48,Botswana,0.07263869792222977,42.18447804450989,2254.067,Sub-Saharan Africa,0.020551310810643875,0.0014512504466401566,0.006606138682421991,0.005374134230130834,0.009101465775994688,0.0077558092243052434,0.0021754473066110114,0.008597623830142676,0.005031311872703947,0.005994204930834635,0.00038748272410675977,7.96327789687299e-06,5.623344764252797e-07,2.559764612491914e-06,2.0823841712064796e-06,3.526660752246866e-06,3.0052420858861313e-06,8.429482485163481e-07,3.3314307025488775e-06,1.9495464302660084e-06,2.3226508554539757e-06,0.02200256125728403,0.011980272912552825,0.0386558629405922,8.52561237329827e-06,4.6421487836983935e-06,1.4978479074918206e-05
49,Nicaragua,0.0735027864575386,45.19582986831665,6465.502,Latin America and the Caribbean,0.007131296764991635,0.001058538681725188,0.020656111248242848,0.006140243156833425,0.008899935067139264,0.0033788965569974405,0.007491658736473283,0.006341303131712606,0.007398246953406629,0.005006555475468244,0.0011114444813209651,7.926040434112005e-06,1.1765069760682298e-06,2.2958120852411425e-05,6.824539370631332e-06,9.891783714486868e-06,3.7554559312292154e-06,8.326562758593226e-06,7.048006370125329e-06,8.22274074781344e-06,5.56450845363644e-06,0.008189835446716823,0.026796354405076273,0.038516595921197466,9.102547410180235e-06,2.9782660223042755e-05,4.280905797588452e-05
50,Kiribati,0.08015740662813187,40.47824144363403,115.842,East Asia and the Pacific,0.01706972089827119,0.007184173339604416,0.0006305297923080502,0.009069209206086504,0.008398765536399289,0.008998239854691725,0.0044662842174922335,0.008432092160450544,0.010648031668216706,0.005260360029263611,1.9913682124788336e-05,3.399209959270289e-07,1.4306334421426137e-07,1.2556169854231322e-08,1.806013492532106e-07,1.6725034713248284e-07,1.791880881489326e-07,8.894016418609935e-08,1.6791400293013187e-07,2.1204151789554714e-07,1.0475313748469781e-07,0.024253894237875606,0.009699738998394554,0.04620377346651411,4.829843401412903e-07,1.9315751910744194e-07,9.200872577778917e-07
51,eSwatini,0.08127132058143616,42.298465967178345,1136.274,Sub-Saharan Africa,0.019013710367322467,0.004780991703330462,0.010066934992296384,0.004468976485064169,0.00987144939194029,0.007282514977456023,0.007154736036403042,0.008693682558832183,0.004872413192875014,0.005065912692471697,0.00019532983928680217,3.713944990294902e-06,9.338703410430736e-07,1.9663727941559376e-06,8.729244586040821e-07,1.9281886232554977e-06,1.4224924801502147e-06,1.397533440130098e-06,1.6981356170271654e-06,9.51727685903171e-07,9.895239120614678e-07,0.02379470207065293,0.014535911477360552,0.04294070884997825,4.647815331337975e-06,2.8392972527600196e-06,8.387601758527615e-06
52,Lesotho,0.08435919135808945,43.03043186664581,2108.327,Sub-Saharan Africa,0.015974449449020156,0.002474122330369269,0.009199479031101354,0.0060988183566766385,0.0,0.009869269162756045,0.007745677556371122,0.01224277360442172,0.010595304106996606,0.01015930074587007,0.00036242946162107545,5.789611113501461e-06,8.966948241804147e-07,3.3341622324364367e-06,2.2103914535350464e-06,0.0,3.5769139092511554e-06,2.807261746646033e-06,4.437141846199277e-06,3.840050363210349e-06,3.68202989977228e-06,0.018448571779389425,0.015298297387777993,0.05061232517641556,6.686305937681876e-06,5.544553685971483e-06,1.8343397765079094e-05
53,Morocco,0.08496962487697601,45.679983496665955,36029.089,Arab States,0.01063102966932461,0.011220318110276573,0.024225499554491048,0.011462246971915002,0.0032498753782284062,0.005272976441454136,0.0069343414697364825,0.003092508614626066,0.00649090989147505,0.00238991909198516,0.006193537970612627,6.584368592367138e-05,6.949346625835047e-05,0.0001500415513477996,7.099186184909518e-05,2.0128226554816707e-05,3.265837980829204e-05,4.294810719400668e-05,1.9153569529133192e-05,4.020169687667581e-05,1.480205464290214e-05,0.021851347779601182,0.03568774652640605,0.0274305308875053,0.00013533715218202184,0.00022103341319689476,0.00016989203460582655
54,Honduras,0.08952667564153671,46.3802844285965,9587.523,Latin America and the Caribbean,0.014971616236398422,0.0015723341874344793,0.016818298266116694,0.012762970035720689,0.012340738757590675,0.00942225913532363,0.004580790742373525,0.0,0.011941112980855317,0.0051165564670182795,0.0016481318121760416,2.4675196998899578e-05,2.5914139936827324e-06,2.7718772399052085e-05,2.1035056933720858e-05,2.0339164132139032e-05,1.5529125023493196e-05,7.549746947427313e-06,0.0,1.968052817653593e-05,8.432759482087882e-06,0.0165439504238329,0.029581268301837382,0.043401458083161426,2.726661099258231e-05,4.8753829332772946e-05,7.153132376168336e-05
55,Sao Tome and Principe,0.09196487814188004,41.68649613857269,211.032,Sub-Saharan Africa,0.014218537062408165,0.0028800681397762873,0.02550091516168762,0.008855091853616104,0.008354050877701025,0.01093887092592849,0.004977655881158033,0.008456985861919342,0.0005315208310072393,0.007251181332555312,3.6277206593103815e-05,5.158088064646845e-07,1.0448082690888057e-07,9.251019676337552e-07,3.21237996574542e-07,3.030616295796603e-07,3.9683168047520464e-07,1.8057545075014819e-07,3.067958232678061e-07,1.928209099498784e-08,2.630526032451669e-07,0.017098605202184453,0.034356007015303724,0.040510265710269444,6.20289633373565e-07,1.2463399642082972e-06,1.469599278312974e-06
56,Bolivia,0.09374938905239105,45.95783054828644,11353.14,Latin America and the Caribbean,0.015874955725780904,0.0044005242715255966,0.01930609476560652,0.0056364026944660806,0.009807950928854559,0.011084155123649575,0.004737323360660406,0.007272211242078108,0.009325226301195033,0.006304544987817962,0.0019516481162119043,3.098232743716769e-05,8.588274904867694e-06,3.767870348070447e-05,1.1000274700866427e-05,1.9141668954197796e-05,2.163237046687122e-05,9.245588212719528e-06,1.4192797371296773e-05,1.819956034397699e-05,1.2304253349048129e-05,0.0202754799973065,0.0249424974600726,0.04853141194425564,3.957060234203538e-05,4.8678978181570896e-05,9.471623869811044e-05
57,Bangladesh,0.10406026989221573,42.23127067089081,161376.713,South Asia,0.015807354401371376,0.0021725842896194586,0.027864859629343153,0.011297004985582004,0.012972183503167811,0.008660251276133235,0.000793581048140167,0.0025646828833168767,0.012960939190536869,0.008966828006609029,0.02774127315675832,0.0004385161363341292,6.027025423441513e-05,0.0007730066824523358,0.00031339330115829093,0.0003598648860009723,0.00024024639625737688,2.2014948628482946e-05,7.1147568426556e-05,0.0003595529544528173,0.00024875122508101173,0.017979938690990835,0.03916186461492516,0.04691846590790399,0.0004987863905685444,0.0010863999836106266,0.0013015779788472172
58,Lao PDR,0.10833325237035751,46.9537228345871,7061.498,East Asia and the Pacific,0.02007176170731384,0.003210029261254757,0.027748271946853365,0.015224509980753531,0.012722125268519069,0.009548998503595196,0.005802712785275055,0.0033708958063744104,0.006680323437439933,0.0039536277087064975,0.0012138984694396555,2.4365080815465757e-05,3.8966496070936574e-06,3.368358484588063e-05,1.848100936360547e-05,1.5443368391474865e-05,1.159151466819577e-05,7.043904168643309e-06,4.09192525999845e-06,8.109234396070194e-06,4.79930262433303e-06,0.023281790968568597,0.042972781927606896,0.04207868350991016,2.8261730422559414e-05,5.21645942094861e-05,5.107924950871562e-05
59,Zimbabwe,0.10994178801774979,42.61303246021271,14438.812,Sub-Saharan Africa,0.02055472289116944,0.005347688334268491,0.005902256649309295,0.013086722300381937,0.013985131964797115,0.011887592755215504,0.011007480820149018,0.01075049020259411,0.00908406984101584,0.008335628982328425,0.0024820869151739376,5.101860873319788e-05,1.3273427240916133e-05,1.464991399924897e-05,3.248238218429298e-05,3.47123130568037e-05,2.95060384306369e-05,2.732152411271996e-05,2.6683651063564452e-05,2.254745088891161e-05,2.068975562678203e-05,0.025902411225437932,0.018988978949691232,0.06505039456610001,6.429203597411401e-05,4.713229618354195e-05,0.00016146073317941864
60,Congo,0.11167629808187485,46.020132303237915,5244.363,Sub-Saharan Africa,0.0209065313124549,0.005235809127487501,0.0161365763242326,0.006366559106652264,0.013115942589844998,0.01278748956560799,0.008245077014348623,0.011187479437159753,0.010715679445301274,0.006979153742758315,0.0009015260244902654,1.884778205999872e-05,4.7202181876936515e-06,1.4547543502469155e-05,5.739618721102512e-06,1.1824363580465518e-05,1.1528254631293322e-05,7.433151502361781e-06,1.0085803861049224e-05,9.66046389003451e-06,6.291888728015261e-06,0.026142340439942402,0.022503135430884863,0.06303082179502095,2.356800024769237e-05,2.0287162223571667e-05,5.682392619321962e-05
61,India,0.12265247106552124,43.949294090270996,1352642.283,South Asia,0.035355938134433273,0.0037141927519638296,0.019453829994107608,0.009225660715828088,0.014528994961167996,0.013678720777936082,0.0034598465430761838,0.004801505163710029,0.013133244332706795,0.005300543858958173,0.2325243733033786,0.008221117357262123,0.0008636403419783407,0.004523489627730341,0.0021451909762575253,0.0033783454480735336,0.003180635976481491,0.0008044986491546506,0.0011164669791046107,0.0030537994079027964,0.0012325056389713212,0.0390701308863971,0.028679490709935695,0.05490285563755526,0.009084757699240463,0.006668680603987866,0.012766252099688402
62,Guatemala,0.1335178166627884,46.229007840156555,17247.855,Latin America and the Caribbean,0.03164262874688162,0.003505957980938057,0.026623923212593326,0.020109967900183046,0.015468439174154858,0.00602250851678876,0.00581940569840772,0.00562243175197763,0.012633053498238067,0.00606950515655158,0.0029649721327708527,9.381951244211788e-05,1.0395067712146904e-05,7.893919039037024e-05,5.962549441495911e-05,4.5863491088830135e-05,1.7856569921653795e-05,1.7254375725066793e-05,1.6670353463019675e-05,3.7456651574079205e-05,1.7995913648884426e-05,0.035148586727819675,0.04673389111277637,0.051635343796118616,0.00010421458015426479,0.00013856468480532934,0.00015309735542153402
63,Ghana,0.13787317276000977,45.84448039531708,29767.108,Sub-Saharan Africa,0.025603103560193574,0.0051820029451192795,0.02469811963385382,0.017283028608552797,0.01633078672749022,0.015829194976909378,0.008412041776972856,0.008970674356568509,0.009880465743577815,0.005683756998859479,0.005117079526305173,0.00013101311703773763,2.6516721175722976e-05,0.00012638224231662922,8.843863184537211e-05,8.356593441169647e-05,8.099924953423567e-05,4.304508675137159e-05,4.590365408714755e-05,5.055912896682166e-05,2.9084236571357577e-05,0.030785106505312854,0.04198114824240662,0.06510692058037826,0.0001575298382134606,0.0002148208741620013,0.0003331572903226305
64,Nepal,0.14829477667808533,43.62897872924805,28095.712,South Asia,0.04328001186610386,0.003401641942108069,0.032320588236087744,0.008028285546546443,0.018151113930720664,0.011123808001610946,0.0023392292178207597,0.004155713813717377,0.017660531876782404,0.007833851694145966,0.004829760171937649,0.00020903207755189728,1.6429114771186185e-05,0.0001561006897962531,3.877469378165269e-05,8.766552713889728e-05,5.3725324846461875e-05,1.1297916109263563e-05,2.0071101063463298e-05,8.529613347371891e-05,3.783562490525246e-05,0.04668165380821193,0.04034887378263419,0.061264248534798116,0.00022546119232308347,0.0001948753835779058,0.00029589162753705737
65,Cambodia,0.17034812271595,45.81012725830078,16249.795,East Asia and the Pacific,0.03401742316672163,0.0030491443538764595,0.03592879394897053,0.018020155135785365,0.020133769191430617,0.017003995264336158,0.011841515759848265,0.014565409566875243,0.012108561459714173,0.0036793504262181143,0.0027934018078328657,9.50243313717358e-05,8.517485350461878e-06,0.0001003635579703088,5.033753393373154e-05,5.624170725783194e-05,4.749899111177811e-05,3.3078111531041514e-05,4.068704141593542e-05,3.382407747182094e-05,1.0277904132248306e-05,0.03706656752059809,0.05394894908475589,0.07933260166842257,0.00010354181672219767,0.00015070109190404036,0.00022160783292065624
66,Namibia,0.17144882678985596,45.115530490875244,2448.3,Sub-Saharan Africa,0.04570696158156551,0.006202517944048136,0.012353482849204234,0.013111106094159553,0.019720339039979606,0.019252682797240794,0.010833874061166426,0.018965473687163836,0.016605059079721762,0.008697331571696054,0.00042087211845547625,1.923678574899654e-05,2.610466866869644e-06,5.199236497047978e-06,5.518098997143436e-06,8.29974086841645e-06,8.102917394826038e-06,4.559675527202948e-06,7.982039088228237e-06,6.988606391960839e-06,3.660464363489415e-06,0.051909479525613644,0.025464588943363786,0.09407476023696848,2.1847252615866186e-05,1.0717335494191414e-05,3.959344363412392e-05
67,Bhutan,0.1748639941215515,46.82879149913788,754.396,South Asia,0.021148659842852968,0.021213933343604552,0.04956478352625737,0.014438817301061668,0.01546473209463528,0.012269965476613631,0.0018117915678854124,0.011425633768552323,0.017146011023377206,0.010379671550919012,0.00012968355294462993,2.7426333484385916e-06,2.7510982479291912e-06,6.427737228616519e-06,1.8724771279200694e-06,2.005521403369152e-06,1.5912127175152052e-06,2.3495956771850194e-07,1.4817167817500067e-06,2.223555628339346e-06,1.3460726851214747e-06,0.04236259318645752,0.06400360082731904,0.06849780548198287,5.493731596367783e-06,8.300214356536588e-06,8.883038783813688e-06
68,Myanmar,0.17584623396396637,45.893850922584534,53708.318,East Asia and the Pacific,0.02918093316709003,0.003342444503613373,0.04168734684590891,0.015071865261540696,0.020696359421730204,0.015356765351688506,0.007553223421691346,0.014799043504524212,0.01941661292633856,0.008741642835231878,0.009232664941118485,0.0002694177786009137,3.0859670186145366e-05,0.00038488530571246946,0.00013915348199748838,0.00019108255204179568,0.00014178386907151756,6.97363810778847e-05,0.00013663461012630794,0.00017926708144027403,8.070865933262496e-05,0.0325233776707034,0.05675921210744961,0.0865636474612047,0.00030027744878705905,0.0005240387877099578,0.0007992131530904048
69,Kenya,0.1778811365365982,45.990726351737976,51392.57,Sub-Saharan Africa,0.03792648801145293,0.006326365818861812,0.01724859694472869,0.008763007552815005,0.020978282285407657,0.018830296081510878,0.015234502291281538,0.019896625533602053,0.02144877671127199,0.011228200606936634,0.008834579017592352,0.0003350645551969499,5.589077872093002e-05,0.0001523840926508076,7.741748265710274e-05,0.0001853342925037918,0.00016635773865676749,0.00013459041428601847,0.00017577831046005293,0.00018949091268642698,9.919642548736008e-05,0.04425285383031474,0.026011604497543694,0.10761668351001075,0.00039095533391787996,0.00022980157530791035,0.0009507480940804176
70,Togo,0.17961625754833221,47.754666209220886,7889.095,Sub-Saharan Africa,0.029422770498381823,0.008204145563321052,0.03177245642465776,0.018742565818852697,0.02078818097755386,0.01997292053956834,0.012504704226720342,0.016497177386334716,0.013778608129352832,0.007932725307097988,0.0013561655537910001,3.9902147847003485e-05,1.1126179611263272e-05,4.308871096244641e-05,2.541802215318864e-05,2.8192214967731865e-05,2.708658684436734e-05,1.6958449132622853e-05,2.2372903706126986e-05,1.868607372421296e-05,1.0758088809172424e-05,0.037626916061702875,0.050515022243510455,0.09147431656662808,5.102832745826676e-05,6.850673311563505e-05,0.00012405431718423443
71,Comoros,0.18077141046524048,48.509809374809265,832.322,Sub-Saharan Africa,0.031479976325405445,0.0060447645440349085,0.03261993027750343,0.024526976975296932,0.01990837377241128,0.017333623811227383,0.010714349460861028,0.012246838703678264,0.013185624152835196,0.012710954462264556,0.00014307932989302737,4.504133917687377e-06,8.648808603216458e-07,4.667237765262465e-06,3.509303429927196e-06,2.8484767786165275e-06,2.480083279528237e-06,1.533001941099715e-06,1.752269475030278e-06,1.8865902680089766e-06,1.8186748467615987e-06,0.037524740869440354,0.05714690725280036,0.08609976436327771,5.369014778009023e-06,8.17654119518966e-06,1.2319096589045332e-05
72,Pakistan,0.19824740290641785,51.71833634376526,212228.288,South Asia,0.04496821137473184,0.009785106215377315,0.04136626302601609,0.040538587525442704,0.017356375364557364,0.01204834571044977,0.004412795355342614,0.003967896547043381,0.01702429278860107,0.00677953564561784,0.036482853068144805,0.0016405686483216195,0.0003569885923118011,0.001509159295956376,0.0014789633322808541,0.0006332100922207145,0.00043955802626855173,0.00016099136456875643,0.0001447601867153828,0.00062109477239561,0.0002473368028293259,0.05475331759010915,0.0819048505514588,0.06158924141161204,0.001997557240633421,0.00298812262823723,0.002246951244998341
73,Haiti,0.19958770275115967,48.36273789405823,11123.183,Latin America and the Caribbean,0.030439141815357118,0.006434860626833849,0.038062447475658345,0.01098017425568898,0.02279160476874953,0.02003391240630492,0.01622190119848632,0.020369777711155557,0.01649915762770071,0.01775472560874647,0.0019121176298566107,5.8203219702849905e-05,1.2304210450239164e-05,7.277987685369758e-05,2.0995384773200587e-05,4.358022929104998e-05,3.8307197107098714e-05,3.101818327141778e-05,3.894941107776078e-05,3.154833017770971e-05,3.394912384975077e-05,0.03687400244219097,0.049042621731347324,0.11367107932114351,7.050743015308907e-05,9.377526162689817e-05,0.00021735247477478774
74,Gambia,0.20363764464855194,48.95516335964203,2280.092,Sub-Saharan Africa,0.04400919768920275,0.016046523554571035,0.026744887661213745,0.0437945082109763,0.022975045293712748,0.016456926656942872,0.007556476552787406,0.014783294864347929,0.009325823603282546,0.0019449702337837188,0.00039195652097920346,1.724969201734591e-05,6.289539546260505e-06,1.0482833121668965e-05,1.716554307636943e-05,9.005218822663271e-06,6.4503997184652415e-06,2.9618102604914757e-06,5.79440882363954e-06,3.655317374808366e-06,7.623437662419745e-07,0.060055721243773785,0.07053939587219005,0.07304253720485722,2.3539231563606414e-05,2.7648376198038396e-05,2.8629498766309866e-05
75,Timor-Leste,0.20961754024028778,45.74961960315704,1267.975,East Asia and the Pacific,0.052355745221128736,0.005851042388098776,0.026297407544838558,0.024488152030400223,0.024782675750777416,0.017242516797981722,0.01011378491338033,0.010512867732698217,0.022145516889852113,0.01582783526600573,0.00021796974406673302,1.141196838627251e-05,1.2753502118574966e-06,5.732039192167034e-06,5.337676230733585e-06,5.401873490685784e-06,3.758346973522421e-06,2.204499109115496e-06,2.291487089103646e-06,4.827052648706578e-06,3.44998920206168e-06,0.05820678760922751,0.05078555957523878,0.10062519735069553,1.2687318598130007e-05,1.1069715422900619e-05,2.1933248513195606e-05
76,Zambia,0.231685072183609,48.36230278015137,17351.714,Sub-Saharan Africa,0.04283683346150635,0.0069642307578146045,0.02000718701899662,0.03798881980187829,0.026459432052208687,0.02095510088536523,0.015890215832050192,0.024711531752320326,0.022353196030321154,0.013518525454241703,0.002982825891440406,0.0001277748159563019,2.077308781837504e-05,5.967795545515351e-05,0.00011331403529030657,7.892387899813623e-05,6.250541747861319e-05,4.739774720441557e-05,7.371019672797278e-05,6.667569187568484e-05,4.032340773900833e-05,0.049801064219320956,0.05799600682087491,0.12388800200650729,0.00014854790377467694,0.0001729919907454601,0.000369536340023831
77,Côte d'Ivoire,0.23587100207805634,51.20118856430054,25069.226,Sub-Saharan Africa,0.03439555465044042,0.011876262934289172,0.052888196422614664,0.04240929776400337,0.02410529799429295,0.022343140262978123,0.01280538142786225,0.01609908172175878,0.013408214965458243,0.00554057832779814,0.004309495672368217,0.00014822749391477747,5.1180703719226244e-05,0.0002279214536026181,0.00018276268518214761,0.00010388167738755172,9.628766627042027e-05,5.51847358463967e-05,6.937892300902171e-05,5.778264436782505e-05,2.3877098326063215e-05,0.04627181758472959,0.09529749418661804,0.09430169470014849,0.0001994081976340037,0.0004106841387847657,0.0004063927452072787
78,Yemen,0.2407345473766327,50.470250844955444,28498.683,Arab States,0.060384521404699854,0.007734886920085171,0.02865125371508892,0.045368587039872565,0.016252861316629064,0.020419845628188105,0.016399298986815358,0.01097598622085294,0.02506768480125876,0.0094796231367541,0.004899032425520184,0.0002958257283611422,3.78934618292292e-05,0.00014036342098202627,0.0002222621790083705,7.962329459764846e-05,0.0001000374858566101,8.034069749220874e-05,5.37717123980213e-05,0.00012280740067408617,4.64409811286697e-05,0.06811940832478502,0.07401984075496149,0.09859530009049833,0.00033371919019037143,0.00036262559999039677,0.0004830215721472445
79,Cameroon,0.24268993735313416,53.54263782501221,25216.261,Sub-Saharan Africa,0.040351213932170005,0.01605380427177483,0.03907641743976509,0.029296742454058444,0.024784396183425095,0.022330380026652552,0.01601536053684538,0.020512930352850844,0.02163047296541265,0.012638225518812551,0.0043347715502986585,0.0001749132941731854,6.95895740313526e-05,0.00016938734260548804,0.00012699468570627945,0.00010743469546724175,9.679709604689089e-05,6.94229292228932e-05,8.891886690679566e-05,9.376315882997501e-05,5.478382042520715e-05,0.056405018203944834,0.06837315989382353,0.11791176558399907,0.000244502868204538,0.0002963820283117675,0.0005111205668990037
80,Malawi,0.24314294755458832,46.20635509490967,18143.215,Sub-Saharan Africa,0.042694334527870303,0.007642523245065036,0.04393560554009168,0.012256608330721841,0.029210976618843754,0.016038094068255626,0.0169349121753144,0.02874927798956428,0.02682295434690052,0.018857657994626686,0.0031188879355647484,0.00013315884487594018,2.3836173546306493e-05,0.00013703023006072368,3.822698785363074e-05,9.110576256257572e-05,5.0021018098935024e-05,5.2818093273436644e-05,8.96657762778492e-05,8.365778870875205e-05,5.88149220124473e-05,0.05033685777293534,0.05619221387081352,0.13661387319350526,0.00015699501842224666,0.00017525721791435443,0.00042608336093399597
81,Nigeria,0.2543896436691284,54.805439710617065,195874.685,Sub-Saharan Africa,0.056337414708274025,0.022252749703710606,0.03243634307907861,0.039360926683862374,0.02527666398361994,0.020027649863729735,0.01404368987883986,0.01779792726377405,0.01823164032856983,0.008624637227994114,0.03367160626873712,0.0018969712462555627,0.0007492858264201001,0.0010921837729564114,0.0013253456256716427,0.0008511058774436191,0.0006743631406996343,0.00047287359616054434,0.0005992847992254216,0.0006138886147768325,0.0002904053889517102,0.07859016441198463,0.07179726976294099,0.10400220854652753,0.0026462570726756627,0.002417529398628054,0.0035019214172577625
82,Rwanda,0.2586776614189148,47.52958118915558,12301.969,Sub-Saharan Africa,0.029498778127671432,0.005686390932074126,0.06119922141795975,0.017718800435046145,0.03017523108471387,0.015718913816633595,0.021565168399370283,0.02779986233900278,0.028605845191445045,0.02070944582040024,0.0021147554442689197,6.238270164477409e-05,1.2025326181845174e-05,0.00012942138667864945,3.747092968592834e-05,6.38132342184714e-05,3.324165857171984e-05,4.560505727914437e-05,5.878991023133263e-05,6.0494366856522307e-05,4.3795413296483635e-05,0.03518516905974556,0.07891802185300589,0.14457446665156581,7.440802782661926e-05,0.0001668923163645778,0.00030573964045367417
83,Mauritania,0.26064398884773254,51.5449583530426,4403.312,Sub-Saharan Africa,0.04455212121958363,0.008126577096153165,0.036466761991932106,0.049915186364367425,0.0239902423360967,0.023253229950255472,0.017333194399584473,0.024030766928788916,0.024052858541136368,0.00892305681665595,0.0007569461461668994,3.372355646072437e-05,6.1513812144613305e-06,2.760337495297857e-05,3.778310795371049e-05,1.815932148191839e-05,1.7601442796778603e-05,1.3120294701527152e-05,1.8189996416181747e-05,1.8206718577010765e-05,6.754273469396003e-06,0.052678698315736794,0.08638194835629953,0.12158334897251788,3.98749376751857e-05,6.538648290668907e-05,9.203204744281267e-05
84,Papua New Guinea,0.2632909119129181,46.49431109428406,8606.324,East Asia and the Pacific,0.0,0.012125641351924732,0.03248935969602118,0.04665083116714097,0.031256932571543716,0.02822195616242107,0.02495908272250169,0.030701018788342305,0.029275223951218177,0.02761086648263933,0.00147945995751918,0.0,1.793940083941138e-05,4.8066706715700856e-05,6.901803669677283e-05,4.6243380134475944e-05,4.175325406516364e-05,3.692596346435005e-05,4.542092795239646e-05,4.331152158323373e-05,4.0849171353473336e-05,0.012125641351924732,0.07914019086316215,0.1720250806786663,1.793940083941138e-05,0.00011708474341247369,0.00025450421855309317
85,Uganda,0.2688463628292084,48.799535632133484,42729.032,Sub-Saharan Africa,0.05130476259001826,0.008787152350599348,0.03760935842995883,0.02294110736327548,0.030427531671224584,0.02706567738752441,0.02259468589005653,0.026995622314817558,0.02661699962501385,0.01450345919753504,0.007345283755010348,0.00037684803920712376,6.454412741365838e-05,0.00027625140951193807,0.00016850894323741566,0.0002234988540897088,0.00019880508043293397,0.00016596437921779378,0.00019829050604542426,0.00019550941495273075,0.00010653202323510954,0.06009191494061761,0.06055046579323431,0.14820397608617197,0.00044139216662078215,0.0004447603527493537,0.001088600257973701
86,Afghanistan,0.2717212438583374,48.59955012798309,37171.922,South Asia,0.0,0.027197619080306268,0.05230329332759709,0.06994075019144219,0.02736665109919656,0.027063349425135108,0.016733786230984204,0.013152832565695327,0.030266153316063082,0.007696813683120141,0.006389995327043959,0.0,0.00017379265882987865,0.00033421779995235483,0.00044692106689326445,0.00017487277264070843,0.00017293467636077115,0.0001069288158197416,8.404653863218474e-05,0.00019340057825723911,4.91826034682657e-05,0.027197619080306268,0.12224404351903928,0.12227958632019442,0.00017379265882987865,0.0007811388668456193,0.0007813659851789107
