,Country,MPI,Intensity,Population 2020,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
42,Philippines,0.024249342416319,41.83819567329135,112190.977,East Asia and the Pacific,0.0,0.004924337638188767,0.004910276746847415,0.002612140797227403,0.002889324699424164,0.002011845740256652,0.0011016919851844602,0.0014079166369596165,0.0024632215840865545,0.0019285865881426476,0.018458925072502547,0.0,9.08979794950306e-05,9.0638430555308e-05,4.82173112548477e-05,5.3333828136801585e-05,3.7136509776830955e-05,2.0336049807496536e-05,2.598862770996733e-05,4.546842265762474e-05,3.559963532635846e-05,0.004924337638188767,0.007522417544074818,0.011802587234054094,9.08979794950306e-05,0.00013885574181015569,0.00021786307341507957
43,Samoa,0.0246004897655159,39.11981379417876,214.929,East Asia and the Pacific,0.007211957995946323,0.001864398792822322,6.193816608955777e-05,0.007607794129085418,0.002605378618092467,0.0008303151726880122,0.00019044101385014113,0.00019841318104883994,0.0028932173458902,0.0011366353500017092,3.536254352172991e-05,2.550331785085399e-07,6.592988345304008e-08,2.1902910939981225e-09,2.6903095099414444e-07,9.21328147728794e-08,2.936205643093252e-08,6.734478640597985e-09,7.016394750124479e-09,1.0231152431186611e-07,4.0194317032772156e-08,0.009076356788768645,0.007669732295174976,0.00785440068157137,3.2096306196158e-07,2.7122124208814253e-07,2.7775158593917265e-07
44,South Africa,0.0248906428726559,39.781226575720105,58801.927,Sub-Saharan Africa,0.007748591579885824,0.00207446919066411,0.002606519959845399,0.0006555996565582312,0.0024628184855509535,0.0011430687194712277,0.002113185385332469,0.00197469613173346,0.0023090380221323266,0.0018026557414825273,0.009674756327434107,7.496573541620302e-05,2.0069983928444712e-05,2.521744547409757e-05,6.342766925550375e-06,2.3827168726405773e-05,1.1058911326396262e-05,2.0444553677786588e-05,1.9104703895247945e-05,2.2339380214910663e-05,1.7440255041093502e-05,0.009823060770549934,0.0032621196164036304,0.011805462485702963,9.503571934464773e-05,3.156021239964795e-05,0.00011421497288184074
45,Morocco,0.0266967234413385,41.97795610796758,36688.772,Arab States,0.005602360315079476,0.000904350874083108,0.0082743052884553,0.004227125416831487,0.0010485987982079463,0.0013301726708950636,0.001935242597387769,0.0005801251073463307,0.0021363956267359996,0.0006580467463160135,0.006036450626061749,3.3818371431385e-05,5.459069400038467e-06,4.9947435338722036e-05,2.551683386887396e-05,6.329814871929955e-06,8.029521651994735e-06,1.1681996388582763e-05,3.5018965674348974e-06,1.2896246718526107e-05,3.972266693777196e-06,0.006506711189162584,0.012501430705286788,0.007688581546889122,3.9277440831423465e-05,7.546426920759599e-05,4.641174289224566e-05
46,Mexico,0.0280537844930862,37.941676532641324,125998.302,Latin America and the Caribbean,0.022279204292369008,0.0,0.0008664088297512788,0.0011901948568077674,0.0011518702904037717,0.0006837164259288844,0.00014033129046601338,3.559433962566977e-05,0.0012480742638787362,0.000458389903855109,0.02073066193086586,0.0004618626522737975,0.0,1.7961228543490878e-05,2.467352720833713e-05,2.3879033578568873e-05,1.4173894082511592e-05,2.909160540973063e-06,7.378942214321825e-07,2.587340562908435e-05,9.50272612934237e-06,0.022279204292369008,0.0020566036865590463,0.0037179765141581844,0.0004618626522737975,4.263475575182801e-05,7.707611418191242e-05
47,Mongolia,0.0281268202333581,38.750457349709535,3294.335,East Asia and the Pacific,0.004691508526182524,0.0012413427498605195,0.004827358223632581,0.0027096450732766995,0.0038558779139133055,0.0039061566053984515,0.002644403862439002,0.0004317965106662339,0.003415225820373018,0.00040350494761324526,0.0005420211549519055,2.542896869828164e-06,6.728340309705732e-07,2.6165302797399105e-06,1.4686849521271774e-06,2.089967400252834e-06,2.117219514681083e-06,1.433322835678468e-06,2.3404284341551488e-07,1.8511246435801522e-06,2.1870821773413933e-07,0.005932851276043044,0.007537003296909281,0.014656965660403256,3.215730900798737e-06,4.0852152318670875e-06,7.944385455342192e-06
48,Tajikistan,0.029005923068437,38.9623331943165,9543.207,Europe and Central Asia,0.010368319475652863,0.003484467057992059,0.00020535665636271,0.007471099392235789,0.0019231923850479794,0.0001766632676792914,0.0019935573328452587,5.546374064080549e-05,0.0031547628858070815,0.00017304087417486697,0.0015701560649069113,1.627987970758879e-05,5.471157084074574e-06,3.2244199945691357e-07,1.1730792022241363e-05,3.019712187365873e-06,2.773889011929125e-07,3.130196136906629e-06,8.708672874958468e-08,4.953470078493219e-06,2.7170117806246107e-07,0.013852786533644922,0.007676456048598499,0.007476680486195283,2.1751036791663363e-05,1.2053234021698277e-05,1.1739555210770678e-05
49,Peru,0.0292211368396942,39.66073096217563,33304.756,Latin America and the Caribbean,0.00392099966704683,0.000671107747867622,0.004901150261186585,0.004648773806166885,0.0032242784825078693,0.003390323819547018,0.0017364303096591301,0.0011837171142042304,0.003846728321995846,0.0016976273095133361,0.0054796741413703845,2.14858004838384e-05,3.677451772063524e-06,2.6856706349194838e-05,2.547376561473266e-05,1.7667995425175314e-05,1.857786976484387e-05,9.515072266130904e-06,6.486384061402496e-06,2.1078817714917727e-05,9.302444469624407e-06,0.0045921074149144515,0.009549924067353471,0.01507910535742743,2.5163252255901923e-05,5.23304719639275e-05,8.262858370209472e-05
50,El Salvador,0.0324625094524029,41.29624975571927,6292.731,Latin America and the Caribbean,0.004306224532482969,0.0007234505771215053,0.008585897387960976,0.005500821544149967,0.003476669957390671,0.002758960274714334,0.0010412462131341538,0.0013082679360416636,0.0033751241126699833,0.0013858469167363366,0.0010353510873732207,4.4584542521794814e-06,7.490253416835346e-07,8.889418196700292e-06,5.695281567181707e-06,3.5995740208222403e-06,2.8564925204450058e-06,1.0780553989916944e-06,1.3545166301562556e-06,3.494438420072444e-06,1.4348381121757915e-06,0.005029675109604475,0.014086718932110942,0.013346115410687143,5.207479593863016e-06,1.4584699763882e-05,1.3817915102663432e-05
51,Iraq,0.032694322381288,37.860725028718015,42556.984,Arab States,0.008401523057681081,0.002411141965586434,0.009152112173671817,0.010766384800799006,9.033670118846097e-05,0.0007835446640852409,0.0002293459148766655,2.8074630169489266e-05,0.0007352765837975471,9.658188943337931e-05,0.007001955058896488,5.882708687616554e-05,1.6882707683655555e-05,6.408267813402951e-05,7.538574252198086e-05,6.325335218905646e-07,5.486344524563001e-06,1.6058697889079114e-06,1.9657729874190334e-07,5.148373595609362e-06,6.762620493158316e-07,0.010812665023267515,0.019918496974470824,0.001963160383550783,7.57097945598211e-05,0.00013946842065601036,1.3745960779028576e-05
52,Bolivia,0.0377542701563952,41.67038042523009,11936.162,Latin America and the Caribbean,0.006183019537474278,0.0008614562988556759,0.0095299822630999,0.002359485782766413,0.00395048969416291,0.0048094998942222605,0.0016756058926056937,0.002099682442698229,0.004166675882325441,0.002118372468184006,0.0019638720145137172,1.2142659034837284e-05,1.691789917049227e-06,1.8715665465313997e-05,4.6337280974179506e-06,7.758256153991392e-06,9.44524224606978e-06,3.290675519842599e-06,4.123507588580854e-06,8.182818158848183e-06,4.1602124065829195e-06,0.007044475836329955,0.011889468045866314,0.01882032627419854,1.3834448951886511e-05,2.3349393562731947e-05,3.6960712073915727e-05
53,Sao Tome and Principe,0.0479233751055391,40.91726093190729,218.641,Sub-Saharan Africa,0.0076554879605590966,0.001323773460901745,0.011816175922825916,0.005731386124562432,0.005167489302140966,0.00608497019574461,0.00186203347190582,0.0039045463370157812,0.0002526788633073941,0.0041248334665730975,3.597328363382582e-05,2.7539303976053113e-07,4.7620478175949706e-08,4.2506664793900023e-07,2.0617677867385814e-07,1.8589155834067762e-07,2.1889635875489747e-07,6.69834582205455e-08,1.4045935284288435e-07,9.089688418029592e-09,1.4838380423533102e-07,0.00897926142146084,0.01754756204738835,0.021396551636687668,3.230135179364808e-07,6.312434266128584e-07,7.697042208123656e-07
54,Honduras,0.0511541693859289,42.71774605152159,10121.763,Latin America and the Caribbean,0.00860830058869154,0.0010101340937955677,0.010160620173606118,0.009894052094702201,0.006269305632979802,0.0033573689638560834,0.001015928888192505,0.0028188787224256258,0.0049538586995418335,0.0030657215281363853,0.0016653466242532908,1.4335804325935071e-05,1.6822234031456056e-06,1.6920954506434833e-05,1.647702625609851e-05,1.0440566972295053e-05,5.5911830703304976e-06,1.691873744432787e-06,4.6944101645709454e-06,8.24989186230979e-06,5.10548899778257e-06,0.009618434682487107,0.02005467226830832,0.021481062435132234,1.6018027729080677e-05,3.339798076253334e-05,3.5773414811721645e-05
55,India,0.0688105643495396,41.97607432880559,1396387.127,South Asia,0.01966510450668505,0.002463595462540691,0.012874213472912755,0.0065099673594908765,0.0077217767178920605,0.0062701123233588965,0.0014802364820392666,0.0011539719436436606,0.007559241818218971,0.003112344262724974,0.22974936165766788,0.004518045207342218,0.0005660094849014508,0.0029578423272462527,0.0014956608452552827,0.0017740732717987427,0.0014405543038135834,0.0003400833868509135,0.0002651243174229893,0.0017367309823517574,0.0007150591076199677,0.022128699969225743,0.019384180832403633,0.027297683547877833,0.005084054692243669,0.004453503172501535,0.0062716253698579544
56,Gabon,0.069695362281644,44.672076862412105,2292.573,Sub-Saharan Africa,0.016503257443929543,0.0062522848927444655,0.009631078124269084,0.0052735308444658135,0.005360129883467214,0.008113278088633899,0.0055670336637537975,0.004121931771837925,0.005135245261108493,0.003737592307435149,0.0003771999706379451,6.225028223280673e-06,2.35836167796328e-06,3.632842385686054e-06,1.9891756796908027e-06,2.0218408346594054e-06,3.06032825681019e-06,2.0998849345083843e-06,1.5547925433088783e-06,1.9370143617087706e-06,1.4098197086211478e-06,0.022755542336674008,0.014904608968734898,0.032035210976236475,8.583389901243953e-06,5.622018065376856e-06,1.2083680639616777e-05
57,Botswana,0.0726386986814453,42.18447749284699,2546.402,Sub-Saharan Africa,0.020551311331142075,0.0014512505225909489,0.00660613877828644,0.005374134301415572,0.009101465952968776,0.007755809303741845,0.002175447383368864,0.008597624207448362,0.005031312010502087,0.005994204889980751,0.000418962780959387,8.610234547657445e-06,6.080199548134676e-07,2.7677262739545342e-06,2.2515622521703007e-06,3.813175486462976e-06,3.2493954344863705e-06,9.11431485567041e-07,3.6020845475963114e-06,2.1079324717943186e-06,2.511348750346692e-06,0.022002561853733022,0.011980273079702012,0.03865586374801069,9.218254502470912e-06,5.019288526124835e-06,1.619536817625371e-05
58,Nepal,0.0743989020451057,42.5024970710904,29348.627,South Asia,0.015562795051403042,0.0016695767308895068,0.01940254539610242,0.005799695302188672,0.009032562068186737,0.0036211960805302206,0.0014762560112836479,0.003057631894420243,0.009043584042296491,0.005733059467805691,0.004828767172370958,7.51491138545522e-05,8.061997309873672e-06,9.369037426913663e-05,2.8005378284962725e-05,4.3616139197263244e-05,1.748591275838271e-05,7.12849656530177e-06,1.4764592516970893e-05,4.366936174401915e-05,2.768360935539064e-05,0.01723237178229255,0.025202240698291092,0.031964289564523025,8.321111116442588e-05,0.00012169575255409935,0.0001543481121373284
59,Nicaragua,0.0744948916699345,45.25758651443264,6755.895,Latin America and the Caribbean,0.007465265500585707,0.0010719598388511716,0.020860110165978978,0.006132610322063976,0.009004964929389351,0.003431008564843645,0.0075681338650417495,0.006381076444772494,0.007506187705052505,0.00507357433335722,0.0011115560532349638,8.298061056182185e-06,1.1915434476997963e-06,2.318718172614214e-05,6.816740125621434e-06,1.0009523276431292e-05,3.8137583389529596e-06,8.41240500937968e-06,7.0929241483419085e-06,8.343548380268974e-06,5.639562261780765e-06,0.008537225339436879,0.026992720488042955,0.038964945842456966,9.489604503881981e-06,3.0003921851763575e-05,4.331172141515558e-05
60,Kiribati,0.0801574049759755,40.47824088769756,126.463,East Asia and the Pacific,0.017069721667504135,0.007184173313189918,0.00063052980087618,0.009069209437606394,0.008398765336438139,0.008998239235866174,0.004466283964833171,0.008432091560093528,0.010648030600649337,0.005260360058920999,2.080711928771143e-05,3.5517173494379096e-07,1.4948195111113567e-07,1.3119508781287613e-08,1.8870412261351453e-07,1.7475411222476415e-07,1.872274371600328e-07,9.293050322907655e-08,1.754475349357708e-07,2.2155484288691233e-07,1.0945293924228194e-07,0.024253894980694052,0.009699739238482575,0.04620377075680135,5.046536860549266e-07,2.0182363139480214e-07,9.613673696788386e-07
61,eSwatini,0.0812713200700914,42.29846494266417,1180.655,Sub-Saharan Africa,0.019013708714268867,0.004780991484884708,0.010066934223820505,0.004468976078217617,0.009871449737684359,0.007282514900303191,0.007154736323150037,0.008693682617028931,0.004872413330133959,0.005065912660599707,0.00019425467862246615,3.6935018757114827e-06,9.287299643930262e-07,1.955549072361758e-06,8.681195118456523e-07,1.917575296331703e-06,1.4146625915217174e-06,1.3898410050819955e-06,1.6887885228166754e-06,9.464890855609923e-07,9.840772358142785e-07,0.023794700199153574,0.014535910302038123,0.042940709568900184,4.6222318401045085e-06,2.82366858420741e-06,8.341433737127363e-06
62,Lesotho,0.0843591908637076,43.0304324498078,2254.1,Sub-Saharan Africa,0.015974449134761946,0.002474122328061525,0.009199479067920173,0.006098818473697335,0.0,0.009869268727891284,0.007745677030841078,0.012242773074544704,0.010595302991118431,0.010159300034869805,0.0003708699586948778,5.9244432907825895e-06,9.175776456142526e-07,3.4118104219339475e-06,2.261868555427688e-06,0.0,3.6602152854616897e-06,2.8726389204918945e-06,4.540476744467156e-06,3.929479582675808e-06,3.7677791843010347e-06,0.01844857146282347,0.015298297541617507,0.0506123218592653,6.842020936396842e-06,5.6736789773616355e-06,1.8770589717397583e-05
63,Bangladesh,0.1040602663094325,42.23126848814277,167420.951,South Asia,0.01580735280687224,0.002172584212490181,0.02786485796514508,0.011297004130002019,0.012972183888849083,0.00866025134098239,0.0007935810973717091,0.0025646829276511148,0.012960939333514275,0.008966828606573392,0.02754598340003867,0.00043542907801665735,5.98459686524406e-05,0.0007675649149523217,0.0003111870882352039,0.0003573315620644859,0.00023855513967886355,2.185997173478557e-05,7.064671335144017e-05,0.00035702181972989243,0.0002470001119476625,0.01797993701936242,0.039161862095147104,0.046918467194941964,0.0004952750466690979,0.0010787520031875256,0.00129241531850713
64,Lao PDR,0.1083332502467847,46.95372170748005,7319.399,East Asia and the Pacific,0.020071760007650388,0.003210029122750824,0.02774826920020729,0.01522450883694761,0.012722125528183283,0.009548998203285863,0.005802712678215694,0.003370895842200538,0.006680323270742703,0.0039536275566040046,0.001204270087751799,2.4171820185746183e-05,3.865742053340965e-06,3.341641058469417e-05,1.833442059304894e-05,1.5320875226214683e-05,1.1499572904212837e-05,6.9880333061932905e-06,4.059469031689016e-06,8.0449134914677e-06,4.761235404529435e-06,0.02328178913040121,0.0429727780371549,0.042078683079232085,2.803756223908715e-05,5.175083117774311e-05,5.0674099364306953e-05
65,Zimbabwe,0.1099417854663912,42.61303180236045,15669.666,Sub-Saharan Africa,0.020554723367780626,0.005347688316302525,0.005902256704576615,0.013086722335498322,0.013985132413257178,0.0118875922973214,0.011007480972095944,0.010750490113247009,0.00908407001953076,0.008335628926783228,0.0025781502072590085,5.299316431079521e-05,1.3787143741031932e-05,1.5216904346200073e-05,3.3739535901606094e-05,3.605577202978367e-05,3.0647998545149764e-05,2.837893934960875e-05,2.7716378313603697e-05,2.3420097003608575e-05,2.1490503445220367e-05,0.02590241168408315,0.018988979040074936,0.06505039474223552,6.678030805182714e-05,4.895644024780617e-05,0.00016770968868697484
66,Ghana,0.1112183237453653,45.142618511619744,32180.401,Sub-Saharan Africa,0.020612017159388804,0.005591838590780185,0.02077392722302702,0.013152643399342261,0.013586295636936996,0.012645553801589764,0.006852161600729031,0.006013216933845974,0.00756910943776901,0.004421559961953048,0.00529468257382308,0.00010913408806515821,2.9607010342235257e-05,0.00010999135045763006,6.963907180620663e-05,7.193512275169886e-05,6.695419334961953e-05,3.628002062039966e-05,3.183807491225213e-05,4.007603183951539e-05,2.3410756479666646e-05,0.026203855750168988,0.033926570622369284,0.05108789737282383,0.00013874109840739346,0.0001796304222638367,0.0002704941999531522
67,Congo,0.1116762938003927,46.02013183737043,5702.174,Sub-Saharan Africa,0.020906530909053703,0.005235808901451361,0.01613657506393601,0.006366558739039788,0.013115941974317851,0.012787489162395319,0.008245076507437171,0.01118747939663169,0.010715679437732228,0.006979153708400707,0.0009381859881331823,1.9614214359347468e-05,4.912162547884657e-06,1.5139108621444074e-05,5.97301620159399e-06,1.2305192981472875e-05,1.199704315556421e-05,7.73541525036363e-06,1.049593641244852e-05,1.0053300301807234e-05,6.547744218249281e-06,0.026142339810505066,0.0225031338029758,0.06303082018691496,2.4526376907232125e-05,2.1112124823038065e-05,5.9134632319905746e-05
68,Guatemala,0.1335178204117834,46.22900581946907,17362.718,Latin America and the Caribbean,0.03164262795886438,0.0035059579980532742,0.02662392163053222,0.020109966384052415,0.015468440085899078,0.006022508940088272,0.005819405739773152,0.005622432026098316,0.012633053998579271,0.006069505649840007,0.0028567102202612183,9.039381868601125e-05,1.0015506044845349e-05,7.60568290253751e-05,5.744834649843207e-05,4.4188850884886216e-05,1.7204562840764725e-05,1.6624355852656758e-05,1.606165903167905e-05,3.608897447085326e-05,1.7338818821831156e-05,0.03514858595691766,0.04673388801458463,0.0516353464402781,0.0001004093247308566,0.00013350517552380718,0.00014750722190267116
69,Cambodia,0.1703481255975618,45.81012796411021,16396.86,East Asia and the Pacific,0.034017424650126526,0.0030491443002363724,0.035928794430225924,0.018020156097774586,0.020133770494125364,0.01700399588342565,0.011841516045861564,0.014565410882375429,0.012108562116902087,0.0036793506965110624,0.0026977963670314956,9.177208463687898e-05,8.225970415732478e-06,9.692857108568493e-05,4.861471165391673e-05,5.431681289369733e-05,4.587331831932423e-05,3.194599896867049e-05,3.9294512562793445e-05,3.266643488895365e-05,9.926138942082347e-06,0.0370665689503629,0.053948950528000514,0.07933260611920116,9.999805505261146e-05,0.00014554328273960165,0.00021402321657552147
70,Kenya,0.1707760749642416,45.5680583229975,51985.78,Sub-Saharan Africa,0.034275807155440756,0.005889701721233714,0.01657956831994619,0.008988538215677678,0.020450902905621415,0.018307062460085316,0.014953097605565823,0.01941693474725604,0.020781174675045477,0.011133287158366135,0.008553286935504638,0.0002931708135465078,5.03763087862475e-05,0.00014180980510730232,7.688154648944004e-05,0.00017492244064192547,0.00015658555816731512,0.00012789813439501184,0.00016607861430125112,0.0001777473498525063,9.52261996008746e-05,0.04016550887667447,0.02556810653562387,0.1050424595519402,0.0003435471223327553,0.00021869135159674236,0.0008984582969588843
71,Bhutan,0.1748639865000935,46.82878970107116,772.506,South Asia,0.02114865773374776,0.02121393133725312,0.049564776975157,0.014438816325958564,0.015464731302500026,0.012269965597193249,0.0018117915899464006,0.011425633433790286,0.017146010696018045,0.010379671508527725,0.00012710140114083018,2.6880240302071945e-06,2.6963203966702366e-06,6.299752600775213e-06,1.8351937858444273e-06,1.965589016814209e-06,1.559529819353045e-06,2.3028124965735996e-07,1.45221401835626e-06,2.179281983439554e-06,1.3192707921154283e-06,0.04236258907100088,0.06400359330111556,0.06849780412797572,5.3843444268774315e-06,8.13494638661964e-06,8.706166879735856e-06
72,Myanmar,0.175846224535058,45.89385000522914,53423.198,East Asia and the Pacific,0.029180930701538196,0.003342444268886828,0.04168734335834096,0.015071864221766422,0.020696357802262068,0.015356764099277023,0.007553223164304627,0.014799042283951942,0.01941661222584947,0.008741642408883076,0.008789787159224648,0.0002564941699746047,2.9379373715085456e-05,0.0003664228753533343,0.0001324784786020599,0.00018191658005304196,0.00013498268788706723,6.639122398036297e-05,0.00013008043183630337,0.00017066788881841597,7.683717619613408e-05,0.032523374970425026,0.056759207580107385,0.08656364198452819,0.0002858735436896902,0.0004989013539553942,0.0007608759887713255
73,Togo,0.1796162567119807,47.75466507275153,8442.58,Sub-Saharan Africa,0.02942277033558732,0.008204145863593498,0.03177245681874196,0.01874256586507119,0.02078818144340078,0.019972921106449708,0.012504703920364115,0.016497177909692514,0.013778607865224892,0.007932725583848717,0.001389068495576151,4.087024332573688e-05,1.1396120552229122e-05,4.413411879396811e-05,2.603470776943136e-05,2.887620792334878e-05,2.7743755473597246e-05,1.736989026228538e-05,2.291571010026869e-05,1.913943009848166e-05,1.1019099192575182e-05,0.03762691619918082,0.05051502268381315,0.09147431782898073,5.2266363877966e-05,7.016882656339947e-05,0.00012706409305055693
74,Comoros,0.1807714052942492,48.509807720953965,806.166,Sub-Saharan Africa,0.03147997503704603,0.006044764339432847,0.03261992934596045,0.024526976276267973,0.01990837270657296,0.017333622893011415,0.010714348741398903,0.01224683801543799,0.013185623668321968,0.012710954270798255,0.0001326395240323033,4.175488905462575e-06,8.01774664869813e-07,4.326691902415556e-06,3.2532464592357785e-06,2.640637080057535e-06,2.29912349028447e-06,1.4211461173752584e-06,1.624414765268413e-06,1.748934847435299e-06,1.6859749244750535e-06,0.03752473937647888,0.05714690562222842,0.08609976029554149,4.977263570332388e-06,7.579938361651334e-06,1.1420231224896029e-05
75,Namibia,0.18473453488536,45.18834811687963,2489.098,Sub-Saharan Africa,0.05222744388783463,0.006231510802693841,0.01221773552158716,0.013492842924245763,0.02131143432252377,0.020714539904787443,0.011605388656702194,0.020364942584472173,0.017727427175479878,0.008841269105039013,0.0004095344804789064,2.1388939099345592e-05,2.552018539179915e-06,5.003583969461878e-06,5.525784417164477e-06,8.727767183535107e-06,8.483318338266702e-06,4.7528068142783265e-06,8.340146181314569e-06,7.259992678537799e-06,3.620804549706358e-06,0.058458954690528475,0.025710578445832924,0.10056500174900448,2.3940957638525507e-05,1.0529368386626356e-05,4.118483574563886e-05
76,Gambia,0.1980230645121454,47.47720706877341,2573.995,Sub-Saharan Africa,0.04918138128187368,0.015583455934432737,0.020934193083102844,0.04442278159974051,0.023006522366048953,0.016009268039437977,0.005639977605851642,0.014626382102382035,0.006774823443341845,0.0018442790559380523,0.00042350269257389735,2.082844739737698e-05,6.5996355478389435e-06,8.865687137555913e-06,1.881316761911229e-05,9.743324168783323e-06,6.779968120839222e-06,2.3885457021346537e-06,6.194312202973454e-06,2.869155969968034e-06,7.810571460474106e-07,0.06476483721630642,0.06535697468284335,0.0679012526130005,2.7428082945215924e-05,2.7678854756668204e-05,2.8756363310746095e-05
77,Pakistan,0.1982473948654647,51.718334393678745,227196.741,South Asia,0.044968207956670704,0.00978510549503405,0.041366259491311425,0.040538583025009324,0.017356374082060935,0.012048344984298345,0.004412795297314189,0.003967896504938265,0.017024292356699944,0.006779535672129725,0.037380970653600486,0.0016809552619733114,0.0003657767413522527,0.001546310932093935,0.0015153715823964203,0.0006487981102144319,0.000450378830282511,0.00016495457150924792,0.00014832382280762123,0.0006363845729841157,0.0002534256240049189,0.054753313451704755,0.08190484251632074,0.0615892388974414,0.002046732003325564,0.0030616825144903553,0.002302265531802846
78,Haiti,0.1995876944902279,48.36273867096424,11306.801,Latin America and the Caribbean,0.030439140318020336,0.0064348601855998225,0.03806244594483801,0.010980173821031442,0.02279160344029699,0.02003391128923894,0.016221900346539996,0.020369776624500138,0.016499156775493927,0.017754725744678058,0.0018603224434768657,5.662661589375477e-05,1.197091482390706e-05,7.080842244480715e-05,2.0426663792541926e-05,4.239973140280904e-05,3.726953480199575e-05,3.01779652905135e-05,3.789435262316804e-05,3.069375164789475e-05,3.30295147806011e-05,0.036874000503620157,0.04904261976586945,0.11367107422074806,6.859753071766183e-05,9.123508623734908e-05,0.00021146485054698218
79,Timor-Leste,0.22151424007078,45.90616721447737,1299.995,East Asia and the Pacific,0.058957753497857875,0.005928770884496297,0.026452631240048815,0.02482689188496503,0.02609272595374095,0.018047481395825505,0.010590705590653435,0.010862022521201099,0.02325585830658424,0.01649939879540409,0.00021388984160132543,1.261046455682681e-05,1.2681038653754632e-06,5.657949105872314e-06,5.310219972728401e-06,5.580969021192445e-06,3.860172937055985e-06,2.2652443412311347e-06,2.3232762765297325e-06,4.9741918494981716e-06,3.52905379486608e-06,0.06488652438235418,0.05127952312501384,0.10534819256340931,1.3878568422202274e-05,1.0968169078600715e-05,2.253290822037355e-05
80,Rwanda,0.2310019619235062,47.3147475457159,13146.362,Sub-Saharan Africa,0.038414227473174196,0.005424757192253347,0.04818558746874512,0.013250026750391424,0.027070571236093036,0.01383127530589186,0.019338174510030882,0.020300497583149224,0.02468704174453108,0.020499802659245146,0.002162987769809641,8.308950421116128e-05,1.1733683461030874e-05,0.00010422483637598839,2.865964581074723e-05,5.8553314505429885e-05,2.991687932751419e-05,4.182823495564134e-05,4.3909727993401946e-05,5.3397769366200784e-05,4.43408224354584e-05,0.043838984665427544,0.06143561421913654,0.12572736303894122,9.482318767219216e-05,0.00013288448218673563,0.0002719467485836466
81,Malawi,0.2310952042357725,46.32708767489405,19377.061,Sub-Saharan Africa,0.03691156634013728,0.0060669800437662845,0.045970226478639756,0.013021614285265135,0.027604106361924566,0.01788025169274802,0.012363354613288151,0.025951922683806302,0.024942508172755905,0.020382673563446016,0.003188132652809604,0.00011767896991533955,1.9342337181475532e-05,0.00014655918009360406,4.151463369514577e-05,8.800555284408103e-05,5.700461426210415e-05,3.9416014540888205e-05,8.273817211143312e-05,7.952002474853352e-05,6.498266713918132e-05,0.04297854638390356,0.05899184076390489,0.12912481708796897,0.00013702130709681507,0.00018807381378874982,0.0004116670456462214
82,Zambia,0.2316850733623361,48.36230159422228,18927.715,Sub-Saharan Africa,0.04283683285391627,0.006964230620074525,0.020007187006936874,0.037988818644758754,0.026459432078213073,0.02095510191028969,0.015890215622652634,0.02471153198955743,0.02235319694473554,0.013518525691204115,0.0031142011801776406,0.00013340251542873837,2.1688015216065346e-05,6.230640538903757e-05,0.00011830482385706206,8.239999460480128e-05,6.525840309976688e-05,4.948532824534201e-05,7.695668208587727e-05,6.961235230603864e-05,4.209940866180961e-05,0.0498010634739908,0.05799600565169563,0.12388800423665249,0.0001550905306448037,0.00018061122924609965,0.0003858121690036357
83,Cameroon,0.2320601127657025,53.23500852480154,26491.087,Sub-Saharan Africa,0.0446288374019432,0.013905664770071624,0.031863553304645034,0.03228036596296227,0.0238788142357793,0.01858034027305906,0.014934865700246986,0.019207586191187908,0.020542784475262244,0.01223730045055377,0.004358612457953247,0.00019451980668407944,6.060940370295576e-05,0.0001388808803882832,0.0001406976052334573,0.000104078497209219,8.098450258716565e-05,6.509529169895515e-05,8.371842446012238e-05,8.953803633492657e-05,5.333765019550054e-05,0.05853450217201482,0.0641439192676073,0.10938169132608926,0.0002551292103870352,0.00027957848562174046,0.0004767524024858893
84,Côte d'Ivoire,0.2358709961005545,51.20118911178139,26811.79,Sub-Saharan Africa,0.0343955507117415,0.011876262383743374,0.05288819363666395,0.04240929496805551,0.024105297342203208,0.022343140374644088,0.012805381269099619,0.01609908220943863,0.013408214758826675,0.005540578446144395,0.004411378133106667,0.00015173178028593791,5.2390684182682776e-05,0.00023330982090829052,0.00018708343646255067,0.00010633758158742948,9.856404087363763e-05,5.648937891659976e-05,7.101913922180413e-05,5.9148705391086074e-05,2.44415866020835e-05,0.04627181309548488,0.09529748860471945,0.09430169440035661,0.00020412246446862068,0.0004203932573708412,0.0004160004325926406
85,Yemen,0.2451664614580897,50.58480016217859,32284.046,Arab States,0.06309036537368246,0.00789314639258387,0.028617517500511933,0.045949501353178344,0.016398671006738644,0.02064560292419452,0.01658704399951177,0.01101820748356132,0.025443478603533586,0.009522926820596796,0.005311735418359227,0.0003351193283126137,4.192630525578211e-05,0.00015200868129298427,0.00024407159379362264,8.710540160051422e-05,0.00010966398028582486,8.810598909808956e-05,5.8525802937263356e-05,0.0001351490264646545,5.058326767940703e-05,0.07098351176626633,0.07456701885369027,0.09961593083813665,0.0003770456335683958,0.0003960802750866069,0.0005291334680657536
