,Country,MPI,Intensity,Population 2021,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
86,Côte d'Ivoire,0.2358709961005544,51.20118911178142,27478.249,Sub-Saharan Africa,0.0343955507117415,0.01187626238374311,0.052888193636664145,0.0424092949680554,0.024105297342203194,0.022343140374644244,0.012805381269099659,0.016099082209438807,0.013408214758826762,0.005540578446144369,0.004472662934701069,0.00015383970478703718,5.311851856655237e-05,0.00023655106336200064,0.00018968248169042593,0.00010781486995242041,9.993333579849426e-05,5.7274154167017376e-05,7.200576828086234e-05,5.997042517231629e-05,2.478113985287356e-05,0.046271813095484615,0.09529748860471954,0.09430169440035704,0.00020695822335358956,0.00042623354505242657,0.0004217796932239843
87,Yemen,0.2451664614580897,50.58480016217859,32981.641,Arab States,0.06309036537368268,0.007893146392583894,0.02861751750051134,0.04594950135317782,0.01639867100673837,0.020645602924194737,0.016587043999511754,0.011018207483561223,0.025443478603533562,0.00952292682059687,0.005368455727521689,0.00033869783334178284,4.2374006959434166e-05,0.00015363187573307226,0.000246677863716233,8.803553928986847e-05,0.00011083500526653176,8.904681136183313e-05,5.9150759072146584e-05,0.0001365921884372153,5.112341103280317e-05,0.07098351176626658,0.07456701885368916,0.09961593083813652,0.00038107184030121703,0.0004003097394493053,0.0005347837144603984
88,Liberia,0.2592937311100503,49.55628725333946,5193.416,Sub-Saharan Africa,0.041045266070266324,0.010093763215562752,0.042624561774900996,0.0314898921349883,0.028783040036164605,0.02602076318134984,0.012671439324537825,0.02657555724298625,0.020318299059533685,0.019671149069755593,0.0008453376795473208,3.469710997624131e-05,8.53263837454392e-06,3.6032148142516236e-05,2.6619592346586434e-05,2.433138827448902e-05,2.1996331567772635e-05,1.0711645115129474e-05,2.246531989246299e-05,1.7175823779334715e-05,1.6628763508656632e-05,0.05113902928582908,0.0741144539098893,0.1340402479143278,4.322974835078523e-05,6.265174048910267e-05,0.00011330927213784546
89,Senegal,0.2628619729760566,51.71152378797017,16876.72,Sub-Saharan Africa,0.04469180228242,0.00971458490342288,0.05421729396902863,0.0731301468212867,0.026107695178741435,0.01603344557144927,0.008736954958699063,0.014340086066498912,0.012514570304678682,0.003375392919826945,0.0027470411234474306,0.00012277021875078947,2.6686364226924237e-05,0.00014893713613496,0.00020089152068182296,7.171891229443294e-05,4.404453433532723e-05,2.4000774565254272e-05,3.939280613844802e-05,3.437803926922638e-05,9.272343158557915e-06,0.05440638718584288,0.12734744079031532,0.08110814499989431,0.0001494565829777137,0.000349828656816783,0.00022280740976124677
90,Papua New Guinea,0.2632908996655483,46.49431077602523,9949.437,East Asia and the Pacific,0.0,0.012125640110365663,0.03248935710886733,0.04665082828398808,0.03125693149504553,0.028221955179584823,0.024959080903679137,0.030701017147596765,0.029275223412493244,0.02761086602394322,0.0016194801237532784,0.0,1.96372331465227e-05,5.261586807133292e-05,7.555008916254596e-05,5.0619979285744074e-05,4.5704895466793504e-05,4.042073543065838e-05,4.971968704954153e-05,4.7410642434969434e-05,4.4715248725390755e-05,0.012125640110365663,0.07914018539285542,0.17202507416234272,1.96372331465227e-05,0.00012816595723387888,0.0002785911883930977
91,Afghanistan,0.2717212372376148,48.5995482813194,40099.462,South Asia,0.0,0.027197617417294883,0.05230328891156495,0.06994074764727537,0.027366651194114647,0.027063348256729288,0.016733785374881092,0.013152832162669957,0.030266152921736587,0.007696813351355813,0.006527030794023812,0.0,0.00017751968640676206,0.0003413851773545086,0.0004565054136508148,0.0001786229750732948,0.0001766433074610627,0.00010922193244243418,8.584894055437361e-05,0.00019754811213680847,5.0237337760153004e-05,0.027197617417294883,0.12224403655884032,0.1222795832614874,0.00017751968640676206,0.0007978905910053233,0.0007981226054281269
92,Sudan,0.2794395886310534,53.401499428373455,45657.202,Arab States,0.049584511834713074,0.009267576707750393,0.04501010782233309,0.03644960841014781,0.02434653086520928,0.025591042640865435,0.019894182285782637,0.023670719932653583,0.028810729887244042,0.016814578244350807,0.007431669866866681,0.00036849572246533147,6.887357055786411e-05,0.0003345002620076531,0.00027088145648078584,0.0001809353797937154,0.00019018418045581997,0.00014784699501920373,0.00017591297605054214,0.00021411183314546685,0.00012496039446261396,0.05885208854246347,0.08145971623248091,0.1391277838561058,0.0004373692930231956,0.000605381718488439,0.0010339517589273621
93,Uganda,0.2810284784269139,49.15793661296965,45853.778,Sub-Saharan Africa,0.05845059447808015,0.008915772353812822,0.03761149099452747,0.023025723704101053,0.03157886202142995,0.027984813038091604,0.023292942523980963,0.027904519426428465,0.027611861020804988,0.014651898865650752,0.007463666745163104,0.000436255758241061,6.654435362459733e-05,0.00028071963457185624,0.00017185632829361282,0.0002356941023194408,0.00020886931844201116,0.00017385076051323225,0.00020827003368279194,0.00020608572887304753,0.00010935689031705053,0.06736636683189298,0.060637214698628525,0.1530248968963867,0.0005028001118656583,0.0004525759628654691,0.0011421268341475742
94,Angola,0.2824350475858491,55.266599376695645,34503.774,Sub-Saharan Africa,0.04878175183895638,0.01099445432813912,0.05232941937940851,0.038191068157524544,0.022109939427242917,0.024641313240748242,0.02050409755930955,0.023991529091034917,0.024515656786335036,0.016375817777151757,0.005616214886075981,0.0002739688008468112,6.174721806197743e-05,0.000293893264098347,0.00021448924550143174,0.00012417417094151993,0.00013839091023515145,0.00011515541793814849,0.00013474158282079525,0.0001376851965853445,9.197011157170739e-05,0.0597762061670955,0.09052048753693305,0.1321383538818224,0.0003357160189087886,0.0005083825095997788,0.000742117390092667
95,Tanzania,0.2841793106694123,49.796851048667165,63588.334,Sub-Saharan Africa,0.05418784858752569,0.00978676392802758,0.020455432763248266,0.04280868910779811,0.031599416582920925,0.029780483340647517,0.024078354071432183,0.03063383965083043,0.02631942669841929,0.014529055938566585,0.010350338719224497,0.0005608625873469416,0.00010129632162017349,0.00021172065774794185,0.00044308443239168675,0.00032706466496311106,0.0003082380897979241,0.0002492191204407413,0.00031707061665650486,0.00027241498122444014,0.00015038065023472433,0.06397461251555327,0.06326412187104638,0.15694057628281693,0.000662158908967115,0.0006548050901396286,0.0016243881233174457
96,Sierra Leone,0.2928993067145286,49.45788564830221,8420.641,Sub-Saharan Africa,0.05121106617633968,0.016067437698541263,0.04480926399168159,0.025640526481359473,0.03282831213823545,0.030064003757573007,0.019852971870712742,0.03055388650002855,0.022310894965234057,0.019560943134818688,0.0013706364218158203,7.01917525013114e-05,2.2022615314877216e-05,6.141720926175893e-05,3.514383946988433e-05,4.4995680283403894e-05,4.120681853573724e-05,2.7211206327283845e-05,4.187826966496583e-05,3.0580125242657007e-05,2.6810941105650623e-05,0.06727850387488093,0.07044979047304106,0.1551710123666025,9.221436781618862e-05,9.656104873164326e-05,0.00021268304115969845
97,Mauritania,0.3270372484610207,55.953460423048085,4614.974,Sub-Saharan Africa,0.04903332833239124,0.008851035066651657,0.06718895765440429,0.07159065608442707,0.026660815349473278,0.023441149070523703,0.016762439742455656,0.026311780709824536,0.025990684781325,0.01120640166955752,0.0007511840785200372,3.6833055560137747e-05,6.64875662049126e-06,5.047127524234548e-05,5.3777761021425236e-05,2.0027180010886947e-05,1.7608617963992174e-05,1.2591677851684202e-05,1.9764990746730833e-05,1.9523788597564375e-05,8.418070511671971e-06,0.0578843633990429,0.13877961373883135,0.1303732713231597,4.3481812180629004e-05,0.00010424903626377071,9.79343256825305e-05
98,"Congo, Democratic Republic of the",0.3311887359526685,51.33278162386484,95894.118,Sub-Saharan Africa,0.06462610886628357,0.011980007023037236,0.027421510206729303,0.03833581195616527,0.03545376247549292,0.03319092642621591,0.0281754410766967,0.032043686960043616,0.03291076502243124,0.027050715939555374,0.015608784505681227,0.0010087350067345153,0.0001869933479991359,0.00042801644363717596,0.0005983754276741016,0.0005533901383955764,0.0005180700181307245,0.00043978438811867785,0.0005001630045268283,0.0005136970391522404,0.0004222287958249161,0.07660611588932081,0.06575732216289457,0.18882529790043576,0.0011957283547336512,0.0010263918713112777,0.0029473333841489634
99,Guinea-Bissau,0.3406887234429699,52.90500665327045,2060.721,Sub-Saharan Africa,0.05367970551783396,0.011558553495218886,0.0680501210506934,0.05121263735703053,0.0356686176763972,0.03401558272384079,0.01888135905311915,0.02524718664588531,0.03528285222311794,0.007092107699846073,0.0003354256828904972,1.800555188068025e-05,3.877035699360138e-06,2.2825758324209832e-05,1.7178033858105353e-05,1.1964170441865592e-05,1.1409700064062496e-05,6.333292754293162e-06,8.468554821759922e-06,1.1834774801263831e-05,2.3788750683538226e-06,0.06523825901305284,0.11926275840772393,0.15618770602220647,2.1882587580040387e-05,4.0003792182315185e-05,5.2389367951598826e-05
100,Ethiopia,0.3666042420165839,53.3344485305251,120283.026,Sub-Saharan Africa,0.04479095476620935,0.006659561378617821,0.06369336390838594,0.051672770817135893,0.037920309347706675,0.03599054677134342,0.02599961245748683,0.03182125581578489,0.0375183768378887,0.030537489916020108,0.019578592219026948,0.0008769438384684943,0.00013038483658953925,0.0012470263990203769,0.0010116801086559395,0.0007424262735381047,0.0007046442389759497,0.0005090358101578678,0.0006230153915145921,0.0007345570008288086,0.0005978810624584052,0.051450516144827166,0.11536613472552183,0.19978759114623063,0.0010073286750580336,0.0022587065076763164,0.003911559777473728
101,Benin,0.3676748243127382,55.042057226686794,12996.895,Sub-Saharan Africa,0.05936569483965196,0.017271618372808262,0.07389283907241158,0.059464999645920794,0.036860793671767,0.03582349552511452,0.020725400442649252,0.030599323291892033,0.02384098135436013,0.009829678096156803,0.002115518005994547,0.0001255891963716613,3.653841966034212e-05,0.0001563216315717441,0.0001257992774774048,7.797967272787294e-05,7.578524982104485e-05,4.384495781787185e-05,6.473341939524594e-05,5.0436025335729116e-05,2.0794861005549915e-05,0.07663731321246023,0.13335783871833237,0.15767967238193975,0.0001621276160320034,0.0002821209090491489,0.0003335741861033146
102,Mozambique,0.3715644977193002,59.99437542375708,32077.072,Sub-Saharan Africa,0.10127491555756234,0.0,0.0612892259972071,0.03660094375510479,0.03418922415074775,0.030468426515909787,0.02505028780800825,0.02864879485061321,0.030993451588357708,0.023049227495781283,0.00522121809829067,0.0005287784220120037,0.0,0.00032000441600684473,0.000191101509948672,0.0001785093959024006,0.0001590822999513075,0.0001307930160705628,0.00014958160616823822,0.00016182357036162895,0.00012034504375259217,0.10127491555756234,0.09789016975231188,0.172399412409418,0.0005287784220120037,0.0005111059259555167,0.0009001349322067302
103,Guinea,0.3732216343706789,56.36843708934358,13531.906,Sub-Saharan Africa,0.05955082510836887,0.020143007205521746,0.0767989697044088,0.06643689233129842,0.03652236767905191,0.0307943097372721,0.020537749336116483,0.027222191127232932,0.021782350398255667,0.013432971743139534,0.0022026022983509252,0.00013116678425238726,4.4367033966581444e-05,0.0001691575871819139,0.00014633405174421086,8.04442509910973e-05,6.78276174034458e-05,4.523649389068535e-05,5.995966074299142e-05,4.797785505068312e-05,2.9587494435122175e-05,0.07969383231389061,0.1432358620357072,0.1502919400210686,0.0001755338182189687,0.0003154916389261248,0.00033103337251402516
104,Mali,0.3760629216023919,55.03446986938933,21904.983,Sub-Saharan Africa,0.05385472872003709,0.019740444940326486,0.0773664518572067,0.07744657866329087,0.03761085719449942,0.02891822522313124,0.018728134945395256,0.024175778513690033,0.03359985185312209,0.0046218696916830995,0.0035654966788224766,0.00019201885639017768,7.038449087321204e-05,0.0002758498271491495,0.00027613551901012725,0.00013410138641465412,0.00010310783599051481,6.677510294834594e-05,8.61986579985096e-05,0.00011980016019123404,1.6479261035646355e-05,0.07359517366036358,0.15481303052049755,0.14765471742152114,0.00026240334726338973,0.0005519853461592768,0.0005264624045789049
105,Madagascar,0.3859274117580535,56.40658165773541,28915.653,Sub-Saharan Africa,0.059489414004143086,0.009292700113198557,0.07970367245606573,0.042232091405531975,0.037910948920018187,0.03579709109448567,0.029204080737220573,0.03235739249567929,0.0326699296753157,0.027270090856389956,0.00470663066652383,0.000279994700285432,4.3737307327589794e-05,0.00037513574901628966,0.00019877085652071427,0.00017843283478397606,0.00016848368671765334,0.0001374528219854402,0.00015229429580891217,0.00015376529288301777,0.00012835024590357607,0.06878211411734164,0.12193576386159771,0.19520953377910938,0.0003237320076130218,0.0005739066055370039,0.0009187791780825757
106,Burundi,0.4088610942404923,54.44405514906217,12551.213,Sub-Saharan Africa,0.08432729238939053,0.01310553009628012,0.0709546748930925,0.04007094563100834,0.04158570936300092,0.025394538431563047,0.023766715775788004,0.04084147780151194,0.03922376659760468,0.02959044326125731,0.0020429738871147944,0.00017227845632261898,2.6774255763497324e-05,0.0001449585479753077,8.18638955561467e-05,8.495851830575608e-05,5.188037889101639e-05,4.8554779712414124e-05,8.343807265966744e-05,8.013313091319187e-05,6.045250289090062e-05,0.09743282248567064,0.11102562052410084,0.20040265123072593,0.0001990527120861163,0.0002268224435314544,0.0004094173833729465
107,Central African Republic,0.4613475237518247,57.37141588234322,5457.154,Sub-Saharan Africa,0.07323069978957876,0.019953504780597535,0.07710107618840532,0.05120903003786854,0.04442684715135617,0.04191814643479247,0.033912306623829554,0.04171448190927677,0.04191794730006292,0.03596348353605005,0.000888266585864175,6.504838368253348e-05,1.7724031567485867e-05,6.848630971232844e-05,4.548727027715347e-05,3.946288383984469e-05,3.7234488819387646e-05,3.0123168823528124e-05,3.7053580426646165e-05,3.7234311934661305e-05,3.1945160736349645e-05,0.09318420457017629,0.12831010622627387,0.23985321295536793,8.277241525001935e-05,0.00011397357998948191,0.00021305359458041756
108,Chad,0.5170112069830829,61.42103114345356,17179.74,Sub-Saharan Africa,0.07436080221832259,0.024624357963875652,0.09659486071886296,0.09249769484586397,0.045561933516991386,0.0430833370945486,0.026100807847166726,0.0448868349517526,0.04464452342132153,0.024656054404409652,0.002796364001425322,0.00020793987044042552,6.885866816839282e-05,0.0002701143912369213,0.00025865722408179855,0.00012740775072224853,0.00012047669291246793,7.298735947193659e-05,0.00012551992939700092,0.00012484233815617318,6.894730295367541e-05,0.09898516018219825,0.18909255556472693,0.2289334912361905,0.00027679853860881833,0.0005287716153187198,0.0006401813736135026
109,Niger,0.6012798122205687,66.09565360262867,25252.722,Sub-Saharan Africa,0.09733950880866607,0.03157978407837223,0.12424727500709962,0.09657798260899295,0.05019834841388828,0.04708045746913077,0.03340163343867097,0.045862388853722465,0.04939033253618111,0.025602101005833728,0.004110411609186243,0.00040010544703962753,0.0001298059110913361,0.000510707441598938,0.00039697526090779167,0.0002063358740824222,0.00019352005894691425,0.00013729446185209654,0.00018851329556935454,0.00020301459623828783,0.00010523517319393774,0.1289192928870383,0.22082525761609256,0.2515352617174273,0.0005299113581309636,0.0009076827025067296,0.0010339134598830132
