,Country,MPI,Intensity,Population 2019,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
42,Mexico,0.0256153700937874,39.01892149706027,127575.529,Latin America and the Caribbean,0.01744427846791806,0.0,0.002206794321780575,0.001297661573412768,0.0013508853201381439,0.0012010463669672165,0.0006465060066086125,7.752854785639884e-05,0.0007956867072851938,0.0005949829349222339,0.021585713581397263,0.0003765471986426147,0.0,4.763523016300932e-05,2.801095104927333e-05,2.915982360181612e-05,2.5925442875332087e-05,1.3955293487306434e-05,1.6735090284098761e-06,1.7175465363983277e-05,1.2843131219050468e-05,0.01744427846791806,0.003504455895193343,0.0046666358837778,0.0003765471986426147,7.564618121228265e-05,0.00010073266557589825
43,Morocco,0.0266967239254162,41.97795686913183,36471.766,Arab States,0.00560236048204167,0.0009043509010346786,0.008274305535047209,0.0042271255428087675,0.0010485988060197845,0.0013301726808045548,0.001935242611804924,0.0005801251116681379,0.0021363956426516946,0.0006580467512183212,0.006171003960201043,3.457218872115297e-05,5.580752991696383e-06,5.106077222468974e-05,2.608560846493989e-05,6.470907384610176e-06,8.208500880996146e-06,1.1942389821397996e-05,3.5799543615161513e-06,1.318370597135986e-05,4.060809107765691e-06,0.0065067113830763485,0.012501431077855975,0.007688581604167417,4.0152941712849354e-05,7.714638068962964e-05,4.744626752764602e-05
44,Mongolia,0.0281268208401373,38.75045818567213,3225.166,East Asia and the Pacific,0.004691508665998971,0.001241342786855061,0.004827358367497656,0.0027096451540296303,0.0038558779426384,0.003906156634498105,0.002644403882138986,0.0004317965138829881,0.003415225845815394,0.00040350495061923015,0.0005456964205765566,2.5601394861395344e-06,6.773963154953342e-07,2.6342721819837603e-06,1.4786436615865815e-06,2.104138791477872e-06,2.131575693656985e-06,1.4430417330419951e-06,2.3562981204338202e-07,1.8636765195220034e-06,2.2019120723783412e-07,0.0059328514528540315,0.007537003521527286,0.014656965769593102,3.2375358016348686e-06,4.112915843570342e-06,7.998253756980071e-06
45,Syria,0.0287903907676934,38.94133853074806,17070.132,Arab States,0.007694147791030435,0.004046569854570602,0.0061408869963112435,0.00796301210533909,8.282673703352045e-05,0.0007997987146564267,0.0008633573486956339,6.412058304784009e-05,0.0008646440889760554,0.00027102676210866074,0.0028882575133091872,2.222268016595494e-05,1.1687535785594006e-05,1.7736463005478637e-05,2.2999229541817636e-05,2.392249455399497e-07,2.310024646741455e-06,2.4935983490408647e-06,1.8519675574568982e-07,2.4973147863234695e-06,7.827950819682011e-07,0.011740717645601036,0.014103899101650334,0.002945774234518137,3.3910215951548946e-05,4.073569254729627e-05,8.50815456535963e-06
46,Tajikistan,0.0290059236148044,38.96233392822686,9321.023,Europe and Central Asia,0.0103683197846499,0.0034844671618362282,0.00020535666248275219,0.007471099614889691,0.0019231923993751406,0.00017666326899537686,0.0019935573476966067,5.5463741053994265e-05,0.003154762909309064,0.000173040875463966,0.0015771122749067045,1.6352004402529396e-05,5.4953959324412415e-06,3.2387051313542157e-07,1.1782762909693285e-05,3.0330903400618113e-06,2.7861781005775387e-07,3.1440637637827716e-06,8.747254682850127e-08,4.9754153086917115e-06,2.7290488875482315e-07,0.013852786946486128,0.0076764562773724435,0.007476680541894149,2.1847400334970638e-05,1.2106633422828707e-05,1.1791564658177374e-05
47,Peru,0.0291863900484182,39.591687372004095,32510.462,Latin America and the Caribbean,0.003989724196814266,0.0005924682085647483,0.005463295572758981,0.00360413310283407,0.0033794503916900016,0.003472182728981622,0.0017079438418013265,0.0012683039106882257,0.003948219553227863,0.0017606685249026682,0.005500753370428115,2.1946488822704678e-05,3.259021495134047e-06,3.005224153549896e-05,1.982544731288605e-05,1.858952313228339e-05,1.9099620849187945e-05,9.39497784429059e-06,6.976627011445417e-06,2.1718182014608353e-05,9.68500332256505e-06,0.004582192405379015,0.009067428675593051,0.015536768951291706,2.5205510317838724e-05,4.9877688848385014e-05,8.546393417438075e-05
48,El Salvador,0.0324625100508179,41.29625051697575,6453.55,Latin America and the Caribbean,0.0043062246608175075,0.0007234505986818518,0.008585897643838693,0.005500821708085947,0.0034766699832910006,0.00275896029526793,0.001041246220891194,0.001308267945787945,0.0033751241378138326,0.0013858469270605514,0.001091937325090193,4.702127437370492e-06,7.899627115595598e-07,9.375262106711412e-06,6.0065525417254345e-06,3.796305721776141e-06,3.0126117248449123e-06,1.1369756132002026e-06,1.4285466012249302e-06,3.68542402289178e-06,1.513257986518962e-06,0.0050296752594993594,0.01408671935192464,0.013346115510112453,5.492090148930052e-06,1.5381814648436848e-05,1.4573121670456927e-05
49,Iraq,0.0326943231037323,37.860725865324,39309.789,Arab States,0.008401523308064136,0.002411142037443531,0.009152112446424046,0.010766385121659859,9.033670186144992e-05,0.0007835446699224615,0.00022934591658523744,2.807463037863968e-05,0.0007352765892751861,9.658189015288906e-05,0.006651195985236015,5.588017809646298e-05,1.6036978239278197e-05,6.0872493560084176e-05,7.160933749668881e-05,6.008471087403386e-07,5.211509162841354e-06,1.5254246396220053e-06,1.867298688613933e-07,4.890468698625148e-06,6.423850800314015e-07,0.010812665345507667,0.019918497568083907,0.0019631603981758636,7.191715633574118e-05,0.00013248183105677298,1.305736455872164e-05
50,Bolivia,0.0377542707487625,41.67038107904153,11513.102,Latin America and the Caribbean,0.006183019721741398,0.0008614563245289173,0.00952998254711374,0.002359485853084125,0.003950489723593168,0.004809499930052047,0.0016756059050886355,0.0020996824583404392,0.004166675913366323,0.002118372483965442,0.0019480109089370268,1.2044589868125023e-05,1.6781263177551266e-06,1.856450996375704e-05,4.596304181290463e-06,7.69559707720311e-06,9.368958330273254e-06,3.264098582191962e-06,4.09020433415089e-06,8.116730133242747e-06,4.126612707956708e-06,0.007044476046270316,0.011889468400197866,0.018820326414406053,1.3722716185880149e-05,2.3160814145047503e-05,3.6662201165018666e-05
51,Sao Tome and Principe,0.0479233760556092,40.91726174308269,215.048,Sub-Saharan Africa,0.0076554881887086305,0.0013237735003529618,0.011816176274972673,0.005731386295369723,0.005167489340637473,0.006084970241076076,0.0018620334857775093,0.003904546366103682,0.00025267886518978635,0.004124833497302067,3.638601047268492e-05,2.7855267340786793e-07,4.816683644730564e-08,4.2994351368824676e-07,2.0854228176632559e-07,1.8802432126592278e-07,2.214077909177702e-07,6.775196991399047e-08,1.4207086496813244e-07,9.193975835021707e-09,1.5008623483091459e-07,0.008979261689061593,0.017547562570342394,0.021396551796086592,3.267195098551736e-07,6.384857954545723e-07,7.785351577317522e-07
52,Gabon,0.0696953633373061,44.67207753905137,2172.578,Sub-Saharan Africa,0.016503257935762013,0.006252285079075988,0.009631078411295894,0.005273531001628343,0.005360129923399137,0.00811327814907613,0.005567033705227119,0.004121931802545523,0.005135245299365086,0.003737592335279494,0.0003675990749075781,6.066582350147263e-06,2.298334211126787e-06,3.540375514354718e-06,1.938545117695013e-06,1.97037880122595e-06,2.982433542068253e-06,2.0464364400207956e-06,1.5152183174478602e-06,1.8877114214700946e-06,1.3739354848303964e-06,0.022755543014838002,0.014904609412924237,0.03203521121489249,8.36491656127405e-06,5.478920632049731e-06,1.177611400706335e-05
53,Botswana,0.0726386998130724,42.18447815003246,2303.703,Sub-Saharan Africa,0.02055131194361558,0.0014512505658413513,0.00660613897516366,0.005374134461576399,0.00910146602077303,0.007755809361521209,0.0021754473995755693,0.008597624271499047,0.0050313120479844806,0.005994204934636526,0.00038978535714796547,8.010600465801447e-06,5.65676220117658e-07,2.574976239803262e-06,2.0947589204667455e-06,3.5476181834770876e-06,3.0231009219520783e-06,8.47957541600176e-07,3.3512280472902727e-06,1.9611317635464924e-06,2.336453311265395e-06,0.02200256250945693,0.011980273436740059,0.03865586403598986,8.576276685919104e-06,4.669735160270007e-06,1.50674897691315e-05
54,Nepal,0.0743989033908928,42.502497839909694,28608.715,South Asia,0.01556279551520675,0.001669576780646387,0.01940254597433881,0.005799695475031718,0.00903256213547697,0.0036211961075071617,0.0014762560222813794,0.0030576319171988276,0.009043584109668771,0.005733059510515536,0.004840579794278758,7.533295351340187e-05,8.081719629393879e-06,9.39195720009491e-05,2.8073888729408473e-05,4.372283776355721e-05,1.7528688709120053e-05,7.145935072637577e-06,1.4800711276734463e-05,4.37761905091231e-05,2.7751332025999165e-05,0.017232372295853136,0.025202241449370527,0.03196428980264865,8.341467314279575e-05,0.00012199346073035757,0.00015472569535717156
55,Nicaragua,0.0744948927207131,45.257587152808036,6545.503,Latin America and the Caribbean,0.007465265723066073,0.001071959870797791,0.02086011078765336,0.006132610504828399,0.009004964996474012,0.0034310085904037126,0.007568133921422342,0.006381076492309735,0.0075061877609715714,0.005073574371153963,0.0011074957251729408,8.267749875575758e-06,1.1871909744654915e-06,2.3102483523960044e-05,6.791839918248122e-06,9.972960238926934e-06,3.799827346903749e-06,8.381675965511569e-06,7.067014937234575e-06,8.313070857621464e-06,5.618961927400006e-06,0.008537225593863863,0.02699272129248176,0.03896494613273534,9.45494085004125e-06,2.9894323442208165e-05,4.315351127359829e-05
56,Kiribati,0.0801574063275586,40.47824157022596,117.608,East Asia and the Pacific,0.01706972217621988,0.0071841735272943075,0.0006305298196673762,0.009069209707889114,0.008398765399007961,0.00899823930290207,0.004466283998106464,0.008432091622911628,0.010648030679976021,0.005260360098110083,1.9899212825376328e-05,3.396740344546454e-07,1.4295939799406398e-07,1.2547047074307275e-08,1.8047013413525455e-07,1.6712882014526615e-07,1.7905787894211422e-07,8.887553581689321e-08,1.6779198576739136e-07,2.1188742867197947e-07,1.0467702513041004e-07,0.02425389570351419,0.00969973952755649,0.04620377110101422,4.826334324487093e-07,1.9301718120956184e-07,9.194186744740544e-07
57,eSwatini,0.0812713213776314,42.298465623186324,1148.133,Sub-Saharan Africa,0.019013709280917356,0.004780991627368289,0.010066934523836356,0.004468976211402491,0.009871449811224255,0.007282514954556177,0.00715473637645114,0.008693682681794788,0.004872413366432258,0.005065912698339579,0.0001942635102955394,3.693669908649882e-06,9.287722162261473e-07,1.955638038515805e-06,8.681590062543086e-07,1.9176624920346637e-06,1.4147269188518435e-06,1.3899042037285863e-06,1.6888653151609946e-06,9.465321241740367e-07,9.841219836301947e-07,0.023794700908285643,0.014535910735238848,0.042940709888798195,4.622442124876029e-06,2.8237970447701137e-06,8.34181303758032e-06
58,Lesotho,0.084359192356913,43.03043321147081,2125.267,Sub-Saharan Africa,0.015974449610833674,0.002474122401795494,0.009199479342083774,0.006098818655454759,0.0,0.009869269242608399,0.007745677434805381,0.012242773713048384,0.010595303543700713,0.010159300564713085,0.0003595940781558148,5.744317481854249e-06,8.896797643183011e-07,3.3080782935300767e-06,2.19309907224774e-06,0.0,3.5489307753673035e-06,2.7852997368611375e-06,4.4024289274138755e-06,3.810008410578096e-06,3.6532243212758503e-06,0.01844857201262917,0.015298297997538533,0.05061232449887596,6.633997246172551e-06,5.501177365777817e-06,1.8199892171496264e-05
59,Honduras,0.0930566980680108,46.54619839320857,9746.115,Latin America and the Caribbean,0.016539673176236936,0.0015976179297397775,0.017052623693710398,0.013167508712480992,0.012769506088871367,0.009702327177249344,0.004681438725054978,0.0,0.012307224789851207,0.005238779798351123,0.001649037621637921,2.7274543317210273e-05,2.634532071144182e-06,2.812041801856265e-05,2.171371725012626e-05,2.105739595028339e-05,1.5999502532724222e-05,7.719868581008323e-06,0.0,2.0295076696419497e-05,8.638944978957722e-06,0.018137291105976713,0.03022013240619139,0.044699276579378014,2.9909075388354455e-05,4.983413526868891e-05,7.371078873939316e-05
60,Bangladesh,0.1040602682464964,42.23126927427054,163046.173,South Asia,0.01580735327796585,0.0021725842772379006,0.027864858795578554,0.011297004466677243,0.012972183985489853,0.00866025140549983,0.000793581103283748,0.002564682946757491,0.012960939430071268,0.00896682867337484,0.027587328216533973,0.0004360826431139481,5.99357955342432e-05,0.000768717005300999,0.0003116541700858754,0.00035786789729297435,0.00023891319796122347,2.1892782362727903e-05,7.075275022354643e-05,0.00035755769005199286,0.0002473708456738196,0.017979937555203752,0.0391618632622558,0.046918467544477024,0.0004960184386481913,0.0010803711753868744,0.0012943551635662845
61,Lao PDR,0.108333251848032,46.95372240149149,7169.456,East Asia and the Pacific,0.020071760605831653,0.0032100292184165558,0.027748270027164654,0.015224509290670311,0.012722125622960538,0.009548998274423917,0.005802712721444554,0.0033708958673130058,0.006680323320509657,0.003953627586057739,0.0012130682503415692,2.434841551939104e-05,3.893984527529886e-06,3.366054537185803e-05,1.84683688475424e-05,1.5432806670070386e-05,1.1583586629270084e-05,7.03908656823751e-06,4.089126751845014e-06,8.103688122126632e-06,4.796020098321223e-06,0.02328178982424821,0.04297277931783497,0.04207868339270941,2.8242400046920925e-05,5.212891421940043e-05,5.104431483987085e-05
62,Zimbabwe,0.1099417871561484,42.613032457304115,14645.473,Sub-Saharan Africa,0.02055472398035517,0.005347688475674996,0.005902256880476443,0.013086722725510438,0.013985132517443415,0.011887592385881343,0.011007481054099362,0.010750490193335828,0.009084070087205229,0.008335628988881842,0.0024780064634659436,5.093473887807854e-05,1.325160660732498e-05,1.4625830698856964e-05,3.2428983499401516e-05,3.465524877065253e-05,2.9457530767262507e-05,2.7276609198537137e-05,2.6639784184513424e-05,2.2510384390672195e-05,2.0655742511503293e-05,0.025902412456030165,0.018988979605986882,0.06505039522684702,6.418634548540352e-05,4.7054814198258484e-05,0.0001611952998231411
63,Ghana,0.1112183254571354,45.14261920641341,30417.858,Sub-Saharan Africa,0.02061201777366975,0.005591838757428647,0.02077392784213321,0.013152643791318544,0.013586295738151448,0.012645553895795962,0.006852161651775907,0.006013216978642899,0.007569109494156977,0.004421559994892582,0.005146685854993503,0.00010608358031862077,2.877943743626246e-05,0.0001069168805777627,6.769252575654727e-05,6.992439609730257e-05,6.508269336405107e-05,3.526592344932398e-05,3.094813876698818e-05,3.895582876847474e-05,2.2756380282718794e-05,0.026203856531098395,0.03392657163345175,0.051087897753415774,0.00013486301775488324,0.00017460940633430997,0.00026293336072885935
64,Congo,0.1116762952397078,46.02013243049065,5380.504,Sub-Saharan Africa,0.020906531532113744,0.005235809057489861,0.016136575544840995,0.006366558928777063,0.013115942072029301,0.012787489257659976,0.00824507656886153,0.011187479479976416,0.010715679517562096,0.0069791537603942,0.0009103784963930058,1.9032856740998674e-05,4.766567977158501e-06,1.4690391381444494e-05,5.795978344777528e-06,1.19404716223118e-05,1.1641455243030202e-05,7.506140409405362e-06,1.0184840747408536e-05,9.75532420702751e-06,6.353671506483264e-06,0.026142340589603606,0.02250313447361806,0.06303082065648351,2.3799424718157176e-05,2.0486369726222023e-05,5.738190373566667e-05
65,India,0.1226524715803671,43.94929462491287,1366417.756,South Asia,0.0353559360209374,0.003714192543688345,0.019453829083615516,0.00922566047066267,0.014528994118169398,0.01367871997202693,0.003459846457411952,0.004801505251213709,0.013133244133167958,0.0053005438380118305,0.2311971782108117,0.008174192641042721,0.0008587108354323824,0.004497670389527328,0.0021329466679482385,0.0033590624423622453,0.0031624814590684993,0.0007999067379963166,0.001110094465245004,0.0030363689843421297,0.001225470778331041,0.039070128564625745,0.02867948955427819,0.05490285377000178,0.009032903476475103,0.006630617057475567,0.012693384867345236
66,Guatemala,0.133517822374511,46.2290064990409,17581.476,Latin America and the Caribbean,0.03164262890188571,0.003505958102538588,0.026623922423984772,0.020109966983373986,0.015468440201137157,0.006022508984955166,0.005819405783126908,0.005622432067984641,0.012633054092694116,0.006069505695057034,0.002974776653869176,9.412975372437566e-05,1.0429442312875265e-05,7.920022286129394e-05,5.9822660292220874e-05,4.6015154782114235e-05,1.7915619126161977e-05,1.7311432463037194e-05,1.67254796538061e-05,3.75805143820129e-05,1.805542384218167e-05,0.035148587004424296,0.04673388940735876,0.05163534682495502,0.00010455919603725093,0.00013902288315351482,0.0001536036242493141
67,Cambodia,0.1703481282607337,45.81012868029211,16486.542,East Asia and the Pacific,0.03401742566391705,0.003049144391107265,0.035928795500979376,0.018020156634813253,0.02013377064411692,0.01700399601010121,0.011841516134078002,0.014565410990884113,0.012108562207108065,0.0036793507239213322,0.002789514386882742,9.489209829421082e-05,8.505632146676533e-06,0.0001002238919533499,5.0267486186692066e-05,5.6163442873961554e-05,4.743289150467406e-05,3.3032079618514694e-05,4.063042350993125e-05,3.3777008481192594e-05,1.0263601778765987e-05,0.03706657005502431,0.05394895213579263,0.07933260671020965,0.00010339773044088735,0.00015049137814004198,0.00022129944776704016
68,Kenya,0.1707760770361012,45.56805887583031,52573.967,Sub-Saharan Africa,0.03427580817692721,0.00588970189675834,0.01657956881404876,0.008988538483553622,0.020450903057973098,0.018307062596465952,0.014953097716960694,0.01941693489190516,0.02078117482985739,0.011133287241304688,0.00889548804849425,0.00030490004199033746,5.239177283180773e-05,0.0001474833562345587,7.995743665388187e-05,0.0001819207637331142,0.000162850256529899,0.00013301510202919052,0.00017272311226933335,0.00018485869233266595,9.903602359547938e-05,0.040165510073685545,0.02556810729760238,0.10504246033446699,0.00035729181482214517,0.0002274407928884406,0.0009344039504896823
69,Bhutan,0.1748639890482792,46.82879038347842,763.094,South Asia,0.0211486583640217,0.02121393196947279,0.0495647784522914,0.014438816756265169,0.015464731417708402,0.012269965688601137,0.001811791603443759,0.01142563351890827,0.017146010823751275,0.010379671585853466,0.0001291151104667006,2.7306113608931732e-06,2.7390391696715506e-06,6.399561845125147e-06,1.8642694204936249e-06,1.996730505335276e-06,1.5842379753063619e-06,2.3392967302128155e-07,1.4752219339458784e-06,2.21380908157189e-06,1.3401724434155438e-06,0.04236259033349449,0.06400359520855657,0.06849780463826631,5.469650530564724e-06,8.263831265618772e-06,8.844101612596232e-06
70,Myanmar,0.1758462270838174,45.89385067042612,54045.422,East Asia and the Pacific,0.02918093157119467,0.003342444368499085,0.041687344600716554,0.015071864670941468,0.02069635795644725,0.015356764213682927,0.007553223220575214,0.014799042394202827,0.019416612370500488,0.008741642474007084,0.00914445747411125,0.00026684378780774006,3.056484038732252e-05,0.00038120814990987375,0.000137824025538984,0.0001892569652017159,0.00014042927729197703,6.907012853301966e-05,0.0001353292138313573,0.00017755438611334414,7.993757785744244e-05,0.032523375939693754,0.05675920927165802,0.0865636426294158,0.0002974086281950626,0.0005190321754488577,0.0007915775488288564
71,Togo,0.1796162591100816,47.75466571033581,8082.359,Sub-Saharan Africa,0.02942277121244858,0.008204146108094416,0.031772457765629085,0.018742566423639792,0.02078818159826794,0.01997292125524345,0.012504704013521386,0.016497178032592964,0.013778607967872534,0.007932725642945813,0.0013675309661935905,4.023655074425277e-05,1.1219423853995742e-05,4.344981986657579e-05,2.563103997026767e-05,2.8428482066487175e-05,2.7313588301891575e-05,1.7100569961575768e-05,2.2560401814379533e-05,1.884267306710743e-05,1.0848247963046358e-05,0.037626917320543,0.05051502418926888,0.09147431851044407,5.145597459824851e-05,6.908085983684346e-05,0.00012509396317448784
72,Comoros,0.1807714075392791,48.50980832340528,850.891,Sub-Saharan Africa,0.03147997597521377,0.006044764519579232,0.032619930318101426,0.024526977007222478,0.019908372854884393,0.01733362302214191,0.010714348821217792,0.012246838106673524,0.013185623766551175,0.012710954365491266,0.000143970317497086,4.5321821359521655e-06,8.702666670789425e-07,4.6963017246298835e-06,3.5311566669735482e-06,2.866214760768074e-06,2.4955272098725697e-06,1.5425482015652544e-06,1.7631811705531987e-06,1.8983384400674956e-06,1.8300001356907486e-06,0.037524740494793006,0.057146907325323903,0.08609976093696006,5.4024488030311075e-06,8.227458391603432e-06,1.2395809918517343e-05
73,Namibia,0.1847345374051926,45.188348733261805,2494.524,Sub-Saharan Africa,0.05222744544432338,0.006231510988406032,0.012217735885701624,0.0134928433263609,0.021311434481289075,0.020714540059106102,0.01160538874315978,0.02036494273618643,0.01772742730754516,0.00884126917090452,0.00042207217174009465,2.2043751323122883e-05,2.630147376098798e-06,5.156766319024973e-06,5.694953685705988e-06,8.994963434414418e-06,8.7430309093441e-06,4.898311630713496e-06,8.595475608024872e-06,7.482253743060244e-06,3.731653679902417e-06,0.058458956432729414,0.025710579212062525,0.10056500249819107,2.4673898699221682e-05,1.0851720004730961e-05,4.244568900545954e-05
74,Pakistan,0.1982473971028287,51.71833497735727,216565.317,South Asia,0.0449682092968193,0.009785105786651177,0.04136626072411456,0.04053858423314629,0.017356374211362283,0.012048345074056076,0.004412795330188593,0.003967896534498319,0.01702429248352763,0.00677953572263587,0.03664273972500247,0.0016477583891627858,0.0003585530845218746,0.001515773125110322,0.0014854447908752683,0.0006359851027966931,0.00044148437266565237,0.00016169691074380694,0.0001453945999693612,0.0006238167184762189,0.00024842076294090274,0.05475331508347048,0.08190484495726086,0.061589239356268775,0.0020063114736846603,0.0030012179159855904,0.002256798467592635
75,Haiti,0.1995876967052113,48.362739207684,11263.079,Latin America and the Caribbean,0.03043914122517125,0.006434860377372327,0.03806244707918007,0.010980174148263981,0.022791603610089403,0.020033911438487064,0.016221900467389555,0.020369776776249977,0.01649915689840899,0.01775472587694675,0.0019057071465378782,5.8008088967284594e-05,1.226295940813187e-05,7.253587741351325e-05,2.092499634457713e-05,4.343412188080588e-05,3.817876820143174e-05,3.091419165113042e-05,3.8818829175880883e-05,3.1442561213147746e-05,3.383530798851842e-05,0.036874001602543574,0.04904262122744405,0.11367107506757174,7.027104837541647e-05,9.346087375809038e-05,0.0002166237801109151
76,Gambia,0.2036376406408642,48.955164129232145,2347.696,Sub-Saharan Africa,0.04400919510956927,0.01604652315695144,0.026744885290693556,0.043794506315592285,0.022975043670094217,0.01645692563171686,0.0075564761844645004,0.014783294226845507,0.009325822734942292,0.0019449700827486487,0.0003972289500143247,1.7481726364349755e-05,6.374143545016368e-06,1.0623842702275758e-05,1.7396445760138434e-05,9.126352473604783e-06,6.537167289150716e-06,3.0016511005630843e-06,5.8723524434826684e-06,3.7044867730208447e-06,7.7259842377952e-07,0.060055718266520716,0.07053939160628583,0.07304253253081201,2.3855869909366124e-05,2.8020288462414192e-05,2.9014608503601616e-05
77,Timor-Leste,0.2215142432494119,45.90616787321068,1293.12,East Asia and the Pacific,0.05895775525492816,0.005928771061186631,0.026452632028395175,0.02482689262486053,0.026092726148127954,0.01804748153027653,0.010590705669552619,0.010862022602121409,0.023255858479836845,0.016499398918322007,0.0002187952357726569,1.289967596162861e-05,1.2971868621744342e-06,5.787709861460058e-06,5.432005825358797e-06,5.708964169531026e-06,3.948702976519525e-06,2.3171959439685794e-06,2.376558796199082e-06,5.088271039191445e-06,3.609989876441384e-06,0.06488652631611479,0.051279524653255706,0.10534819334823736,1.4196862823803044e-05,1.1219715686818855e-05,2.304968280185104e-05
78,Zambia,0.2316850761571743,48.36230217762115,17861.034,Sub-Saharan Africa,0.042836834130544996,0.00696423082762349,0.020007187603193647,0.03798881977690602,0.02645943227533039,0.0209551020664008,0.015890215741031395,0.024711532173653565,0.022353197111261953,0.013518525791914385,0.0030220777230059405,0.00012945624215002056,2.104644684203217e-05,6.0463275955612135e-05,0.00011480516597107518,7.996246084266036e-05,6.332794713818561e-05,4.8021467004729314e-05,7.468017088334301e-05,6.755309902790549e-05,4.0854035643625704e-05,0.04980106495816849,0.05799600738009966,0.1238880051595925,0.00015050268899205273,0.00017526844192668732,0.00037439918054044943
79,Cameroon,0.2320601149175122,53.23500901843057,25876.387,Sub-Saharan Africa,0.04462883873197534,0.013905665184489477,0.03186355425424488,0.032280366924984406,0.023878814413669996,0.018580340411477353,0.01493486581150785,0.01920758633427923,0.02054278462830049,0.012237300541718297,0.004378271308625274,0.000195397164157472,6.088277490459966e-05,0.00013950728538218515,0.00014133220433955548,0.000104547928031359,8.134977132806202e-05,6.538889448069335e-05,8.409602415531767e-05,8.994188453735635e-05,5.357822185682974e-05,0.058534503916464815,0.06414392117922929,0.10938169214095322,0.00025627993906207164,0.00028083948972174066,0.00047890272438961813
80,Côte d'Ivoire,0.2358709990925829,51.201189761269525,25716.554,Sub-Saharan Africa,0.03439555173680271,0.011876262737681434,0.05288819521284561,0.042409296231943595,0.02410529752178327,0.022343140541096304,0.012805381364497357,0.01609908232937378,0.01340821485871544,0.005540578487420605,0.004351227647619914,0.00014966287567231713,5.167632277459763e-05,0.000230128577242853,0.00018453250228053604,0.00010488763703088717,9.722009085707561e-05,5.571912943151772e-05,7.00507721328804e-05,5.834219519847077e-05,2.410831829827266e-05,0.04627181447448415,0.0952974914447892,0.09430169510288676,0.00020133919844691475,0.00041466107952338905,0.0004103281429491044
81,Yemen,0.2451664642824388,50.584800744922006,29161.922,Arab States,0.06309036725390703,0.007893146627816289,0.028617518353373533,0.04594950272256904,0.016398671128904464,0.020645603078000247,0.01658704412308102,0.011018207565644084,0.025443478793082164,0.009522926891540336,0.0049341821328057955,0.0003112993628563839,3.894622306258745e-05,0.0001412040477444576,0.00022672321534501143,8.091403008599865e-05,0.00010186916582846916,8.184349674816774e-05,5.436584290594668e-05,0.00012554275845724918,4.698785572025416e-05,0.07098351388172332,0.07456702107594257,0.09961593158025231,0.00035024558591897133,0.00036792726308946904,0.0004915231497460855
82,Malawi,0.2523251253400453,46.5141642662563,18628.749,Sub-Saharan Africa,0.04772325745787886,0.00781830908380717,0.04395163901600993,0.012449721901172425,0.03011389239779356,0.016469039545445454,0.017408632695950697,0.029573182603386813,0.027546426426255603,0.019271025300257587,0.0031519747042847122,0.0001504225003133009,2.4643112462439586e-05,0.00013853445439031633,3.924120850787486e-05,9.491822708539701e-05,5.1909996051108665e-05,5.487156989382037e-05,9.321392349106795e-05,8.682563928899759e-05,6.074178427204261e-05,0.05554156654168603,0.056401360917182355,0.1403821989690897,0.0001750656127757405,0.0001777756628981912,0.00044248114008243425
83,Nigeria,0.2543896445507173,54.80544007715682,200963.603,Sub-Saharan Africa,0.05633741575327868,0.022252750049994025,0.03243634563331317,0.03936092654541611,0.025276664006259292,0.020027650369284427,0.01404368995153587,0.01779792774493013,0.01823164024003575,0.008624637374538833,0.03400293777847967,0.001915637642459075,0.0007566588753500071,0.0011029310423308085,0.0013383871362270927,0.0008594808334523713,0.0006809989493559237,0.0004775267156023343,0.0006051818296967361,0.0006199293286815616,0.0002932630080083942,0.0785901658032727,0.07179727217872928,0.1040022096865843,0.0026722965178090823,0.002441318178557901,0.003536380664797321
84,Rwanda,0.258595891695563,47.53925750224877,12626.938,Sub-Saharan Africa,0.02950513230051212,0.0056895767212380025,0.06119377240092799,0.017718484706341325,0.030159389275012875,0.015714799445503424,0.02155687300037488,0.027778874612136704,0.02859170529343988,0.020687285382682052,0.002136471384555742,6.303687085757546e-05,1.2155617855159474e-05,0.00013073874364759956,3.785503555278679e-05,6.443467216174235e-05,3.3574219329350506e-05,4.6055642305803216e-05,5.9348770703992055e-05,6.108536019508523e-05,4.419779324423849e-05,0.03519470902175012,0.07891225710726932,0.1444889270091498,7.519248871273493e-05,0.00016859377920038635,0.0003086964579402118
85,Liberia,0.2592937340429752,49.55628781388082,4937.374,Sub-Saharan Africa,0.04104526729350266,0.01009376351637834,0.04262456304520341,0.03148989307345369,0.02878304025059223,0.026020763375199638,0.01267143941893722,0.026575557440968914,0.02031829921090057,0.019671149216301528,0.0008354011293830319,3.4289262652820544e-05,8.432341441307709e-06,3.560860810742117e-05,2.6306692237714126e-05,2.4045384332422015e-05,2.173777511105041e-05,1.0585734801488823e-05,2.220125070016907e-05,1.69739301079287e-05,1.6433300271560437e-05,0.051139030809881005,0.07411445611865711,0.1340402489129001,4.272160409412825e-05,6.19153003451353e-05,0.00011197737532461945
